alpha,beta,model
2.75260697662039,0.760296955344733,m1
0.717602803219575,0.079531901881448,m1
1.74156507877028,0.0403039615330053,m1
0.890882129462901,0.825906191507005,m1
0.710186622491106,0.173918803404085,m1
2.15504204588803,0.33540228163288,m1
0.917988233786542,0.36910350022011,m1
0.418934654042125,0.00107927846245002,m1
3.08338982205233,0.676331325154752,m1
1.01943795474758,0.307834808294661,m1
1.77111286961474,0.588118567527039,m1
2.70216960371332,0.587924410229083,m1
0.795849467122927,0.218552446136717,m1
2.16442728042975,0.27577198931342,m1
3.12580199208064,0.777109873148845,m1
2.39874791176431,0.522749562255456,m1
1.20325851680338,0.463820086705731,m1
3.28937850922486,0.287970437055104,m1
3.86183818309288,0.945763971465174,m1
1.3440332329534,0.966628470268566,m1
2.04843944585649,0.366404801679077,m1
2.79864806199074,0.317581637793104,m1
1.71843604733562,0.57755021126545,m1
3.86792962607369,0.944073805117747,m1
3.20773749980144,0.71252600744646,m1
2.03556859955471,0.277664563279366,m1
2.81809852940356,0.13053662084369,m1
0.328211224541999,0.513338977201609,m1
0.283435536803212,0.984826475012116,m1
2.24451656503137,0.51764309257234,m1
2.70718487472739,0.67588865351025,m1
0.512335987247992,0.00425530000741128,m1
0.362960938650183,0.89703148342541,m1
0.551873272771947,0.623147238529171,m1
1.31953487451561,0.52517911450495,m1
3.23752230267506,0.328524738331791,m1
1.224952493547,0.969353120503365,m1
0.868680495600682,0.503820892581833,m1
3.69435829622298,0.579155056474032,m1
2.78173786317464,0.00173458533827215,m1
2.42046142795077,0.135590369806043,m1
0.595095775306225,0.695659745809273,m1
3.87479583777394,0.656657658326789,m1
3.99066105824243,0.763338274567737,m1
0.123572361082304,0.0648018450095551,m1
2.70962783924164,0.96390303292044,m1
0.979630012280773,0.381590191986063,m1
0.427052414506674,0.123304760502302,m1
0.611744260804262,0.384434311402496,m1
3.61004781865655,0.359323145045666,m1
0.156492590617854,0.334915539948037,m1
3.97269923258433,0.992232428146177,m1
3.92542474364769,0.475326940006344,m1
1.4618483926123,0.978389760532999,m1
1.59677202085638,0.688995086987736,m1
1.74560559874726,0.0525017381880898,m1
3.89745640535792,0.00838805634446908,m1
3.04625726811821,0.458752862977912,m1
3.31160502301389,0.913291334929178,m1
0.701566102170385,0.662018890688545,m1
0.85564130832348,0.498531781918253,m1
3.71183655630797,0.388021324415109,m1
3.63999647421064,0.154372377856052,m1
3.71676797503792,0.669704714416526,m1
3.79060812163446,0.122517286052811,m1
1.99091264408641,0.8870731821761,m1
1.92486029725894,0.771171450780239,m1
1.33966450541746,0.0301513262346853,m1
1.01655042945128,0.827889065809548,m1
0.912131689629518,0.639081825281726,m1
0.621405324887484,0.552628791344119,m1
1.75709215648379,0.300389032240026,m1
0.193299565819558,0.449202012841124,m1
2.35542796786036,0.931219038505922,m1
1.67491486855922,0.791235513731022,m1
0.944958127850201,0.392357617623522,m1
3.57002127467794,0.414757956949179,m1
3.30177558073541,0.295640584020992,m1
3.26242811051616,0.541464368263492,m1
3.00498878763895,0.150897132811369,m1
1.69858226419706,0.263047247413895,m1
0.575213335185777,0.563792935993406,m1
2.80659984763013,0.383138320522965,m1
0.871370858966839,0.595189851186238,m1
3.42914058717527,0.663456212911289,m1
1.05377354022907,0.0254583522883477,m1
1.18019416926149,0.267299518216052,m1
1.35588774741441,0.545347356607206,m1
2.32735158084426,0.266253905581776,m1
1.0200266002533,0.155740468870034,m1
1.0787332879086,0.788380355929025,m1
1.54736637028726,0.543173560499796,m1
0.53570763528347,0.419311932553654,m1
2.4239828063976,0.814783367964556,m1
0.524189421091694,0.882805357179837,m1
2.35710338616045,0.870813788600382,m1
1.63212356311036,0.025644894162775,m1
0.397435710158199,0.163670971987885,m1
2.93716745890304,0.872069646346266,m1
3.36259235383896,0.332990232571261,m1
2.48172829368943,0.954924973943969,m1
2.58870346898586,0.257422173501109,m1
1.57406867099926,0.713390584318899,m1
3.50092035715794,0.348861891177134,m1
0.240511860817205,0.519553405803745,m1
0.484388852658216,0.96272344317066,m1
3.15371909350529,0.764646493598237,m1
0.566378785869107,0.265999020154006,m1
3.75702147394,0.413041911030188,m1
2.20501458800538,0.43786998868268,m1
0.430596006901935,0.584005745258299,m1
1.13462527004024,0.740126741828513,m1
2.51901311652595,0.441983294159756,m1
0.779899778607767,0.42293838202022,m1
3.58742772903154,0.704761293650838,m1
0.988291112393141,0.786953403756837,m1
0.443157227758784,0.322017976835603,m1
0.969554850260727,0.488597630744334,m1
2.25970151435211,0.246325733418693,m1
1.75958749230811,0.844077686730074,m1
2.55355783081334,0.774330581487855,m1
2.46410030082427,0.0331763046843698,m1
2.51271975918533,0.222988951780484,m1
1.80737504427042,0.559663355456083,m1
2.65006237884099,0.557890291472198,m1
1.04630510948924,0.143805541847833,m1
3.24029533314193,0.443063903085887,m1
1.50342515428551,0.415602532696212,m1
2.19958058180287,0.684897065671394,m1
0.755847258554772,0.409949848661083,m1
3.47722610707488,0.297624804898631,m1
3.79225261963019,0.0653290084953187,m1
3.70194699204946,0.43553367797099,m1
3.09342984600086,0.667146611820557,m1
0.178149108380079,0.239436923641479,m1
3.35761678065266,0.915704016956384,m1
3.96535403007315,0.0129010373764904,m1
2.80265628462424,0.464169802060584,m1
0.511608686055988,0.165577230109833,m1
2.91044291739864,0.97163336930552,m1
1.37356847814051,0.289918605886283,m1
3.22382115382981,0.32115672591445,m1
2.81503597405413,0.854756654264871,m1
0.478361554285511,0.367007669004728,m1
3.72342077458743,0.861542510188418,m1
2.74987409962527,0.934239038441679,m1
3.23229210817022,0.98103502420173,m1
0.606673949920107,0.860970866972348,m1
1.16709597676201,0.0293062253966928,m1
1.8000084086298,0.24697368303535,m1
2.41067878923612,0.453458839022205,m1
0.727172051986214,0.198635664759902,m1
3.68056424995931,0.810915944436332,m1
3.24812335465243,0.592001297920593,m1
3.0740847412562,0.116518926321296,m1
1.03834335633693,0.724140310176765,m1
2.39560290555283,0.0894973402742762,m1
1.66765070961695,0.344312297854456,m1
1.8980087309205,0.183317544898135,m1
2.89261182182888,0.225815212560468,m1
3.52881808659993,0.972133058047039,m1
1.81734046708653,0.587338951322716,m1
0.171379639959894,0.379781870012986,m1
1.52064413519995,0.258672028914327,m1
3.93167345783301,0.278526476509869,m1
3.77663808848476,0.272185732946382,m1
1.09312656277325,0.849852259933017,m1
1.3487993264324,0.811459546041675,m1
1.27254584124917,0.970704448490636,m1
2.45330239819502,0.223523030090611,m1
2.88977095943084,0.0507382106902078,m1
1.2189732623091,0.342703309318633,m1
2.3678612630819,0.0104296921243658,m1
0.56910546632018,0.0193988722616341,m1
3.79702467879746,0.168158833191614,m1
1.51582989357598,0.925321298629395,m1
1.14904298412893,0.299689512516605,m1
3.21505193773564,0.382028119853814,m1
0.766585076551884,0.766061327700154,m1
0.516918618225958,0.328305246188771,m1
1.10510667434474,0.654771900194348,m1
0.59961185235763,0.261610108202905,m1
0.320554164791945,0.576365537639591,m1
1.70263792698458,0.0933240608167835,m1
0.878396060579456,0.416781101496308,m1
1.61612448401051,0.922623498647707,m1
0.334261008674745,0.729845232585096,m1
0.858561457421631,0.661765542950132,m1
2.08643209429737,0.664351986302645,m1
3.94599163838243,0.998776603590581,m1
3.6625653003701,0.51398206888733,m1
3.25885171482945,0.461090411749901,m1
1.31230670491001,0.707224563985597,m1
2.25604168672068,0.906555344914203,m1
1.11237779190019,0.742729220926645,m1
0.0761758337137289,0.159703960769344,m1
0.70360665706778,0.739795179126202,m1
2.46384944050573,0.432256588935852,m1
1.97070548611879,0.281644706297666,m1
2.04220476611052,0.430362236064859,m1
0.0520108557054773,0.195741957950871,m1
3.19205087859882,0.49182833649416,m1
2.38423039520811,0.529915878318134,m1
1.89797056806367,0.0762060877645854,m1
3.36998921260145,0.345890973199392,m1
1.8726953125922,0.497829329520115,m1
3.33853175968537,0.297186260373914,m1
0.429571990393102,0.573883581511211,m1
1.66557503666775,0.506759127772646,m1
2.46158125267643,0.652212408518884,m1
0.141368840469047,0.127308743695612,m1
0.734456164974719,0.547767808336648,m1
0.441600857273675,0.884090013359906,m1
1.82599360338598,0.194137907535536,m1
0.00228398337587714,0.415098468649085,m1
1.51638349333545,0.0227804032654967,m1
2.2093646000321,0.163465726647177,m1
2.44238286515372,0.781007816652069,m1
2.99709454044932,0.788593075506389,m1
3.43077929049358,0.386405342986691,m1
3.80321782931918,0.139804240832222,m1
0.817935490947682,0.952665883022943,m1
3.89986789217824,0.478809165379265,m1
1.61483510576189,0.230583462881157,m1
3.25128110551136,0.710576349509531,m1
2.33965740359109,0.179179083398427,m1
2.58196743976837,0.689458002386382,m1
1.29349403641606,0.693189103466924,m1
2.30586603759788,0.329557366854395,m1
1.70876023038942,0.989593051599222,m1
2.38759380581835,0.93393618673028,m1
2.78606801261753,0.322506319122855,m1
1.53757075229567,0.67682703236898,m1
1.09644250496058,0.921100365217659,m1
0.454117470378522,0.420561578784022,m1
1.95402508717217,0.768683317482821,m1
1.83947664751951,0.431749128765194,m1
0.669689950285014,0.897595795014175,m1
3.25703144072555,0.514560933425673,m1
2.38931665241392,0.113065385600668,m1
2.52613546057232,0.362418846854707,m1
1.47817059500702,0.751547772554914,m1
2.68010393133899,0.87581132267497,m1
3.92872033599811,0.968424224591348,m1
3.78384736159397,0.352202154277824,m1
0.119481454694178,0.251080778630101,m1
0.0342550386064686,0.339568655142328,m1
1.15961764232023,0.945357766798115,m1
0.683392662378028,0.398904339964851,m1
2.93590047762403,0.385984228605987,m1
0.398131874060724,0.978804105397081,m1
1.06400983489724,0.993859214054304,m1
3.74023024413735,0.732199202649179,m1
3.89382539881393,0.767608801532886,m1
2.7673645054535,0.217713842993719,m1
1.7540679224995,0.556521979639307,m1
0.407179844042286,0.532829393299296,m1
0.124084849985316,0.0472312822683016,m1
3.38054912419152,0.37481281403394,m1
3.21837078438746,0.706362844861927,m1
3.600792651664,0.888159528225195,m1
1.33315711552557,0.555673336811131,m1
3.1457156725484,0.705850173981627,m1
0.439084777197801,0.153711206206703,m1
1.40579018895142,0.727608656882192,m1
1.41318780014431,0.339179929370759,m1
2.85962606005324,0.448430863275658,m1
2.27750220301468,0.534104476125562,m1
0.956771490456071,0.0602877080059843,m1
1.66294083739398,0.934529767630389,m1
3.43858125791885,0.296236865744926,m1
1.5323047321802,0.260444533816189,m1
0.041032593138516,0.586826036662911,m1
1.61032054742379,0.830691244963673,m1
2.62629800363118,0.324793038591393,m1
0.810918299790472,0.232017784755677,m1
2.30629905887647,0.927451040485525,m1
0.0654660214846954,0.15772356932913,m1
0.770348732063547,0.33418086184375,m1
2.08392521029664,0.296694643439143,m1
0.305689436493441,0.270505717281136,m1
0.0122066103368998,0.616819755635923,m1
2.83390027690819,0.435366206467501,m1
0.201776872950606,0.452794627453084,m1
3.56043390247971,0.285406037667417,m1
1.1833000265914,0.841676864995388,m1
0.115442763965577,0.19283133323642,m1
2.34549191325624,0.527663205574732,m1
3.77829031324433,0.301350362108322,m1
1.84804120157612,0.842675231953617,m1
2.13007103252318,0.314269559456268,m1
3.52147137350682,0.940885874524247,m1
0.098763831033837,0.732603033116669,m1
1.3234158331668,0.470226957894978,m1
1.04295376674645,0.902293404204771,m1
2.53724645395437,0.250471561681363,m1
1.10198212857964,0.554926557643339,m1
1.26387677699793,0.072576814985252,m1
0.165007612614427,0.205523333102581,m1
1.91516181204608,0.142011776426807,m1
1.12981630030368,0.780441553917364,m1
1.46860460525332,0.650926976142102,m1
3.98050114372093,0.492376914211898,m1
2.07204905621847,0.486772422498208,m1
3.76387849679263,0.982780102151912,m1
3.39958346884185,0.76599777181854,m1
2.85583991584973,0.721722036011633,m1
0.782199633594137,0.0839517740526935,m1
3.21330403746711,0.360850489217904,m1
3.00816706554824,0.2598386547236,m1
0.388620053549763,0.281292615101091,m1
1.61959342301916,0.924963747830014,m1
3.80760440591536,0.125966626912821,m1
3.63156398802344,0.329155725063989,m1
1.34328389317449,0.151948325772071,m1
0.874367567481473,0.495341822713963,m1
0.861439429269638,0.126915367154637,m1
2.90420839459402,0.181280232858378,m1
1.36281023211684,0.377448965414893,m1
1.27088824195322,0.549768648457597,m1
1.04002739476739,0.317163510018028,m1
2.63410220898362,0.857514863112592,m1
2.95829383315286,0.925778516645893,m1
2.02446673767129,0.756479598492268,m1
0.609360209694598,0.665933596488321,m1
1.69718921324983,0.838162094032043,m1
0.0623279129997827,0.610746275757323,m1
3.71971116489777,0.346977058479097,m1
2.64756449057721,0.453942180748214,m1
2.27225542128598,0.795778437171713,m1
3.28426546005532,0.603185757387779,m1
0.910894438597839,0.849056912936969,m1
2.47965964080673,0.220131494406261,m1
2.14975226694578,0.641473561720806,m1
2.45401030924777,0.699335279364022,m1
3.04388327720528,0.461565775997122,m1
2.79217851861566,0.210434207691578,m1
2.40732365733804,0.859919299854198,m1
2.56732211827766,0.710190804271377,m1
1.15726871487545,0.575837248774478,m1
3.4605842068051,0.0627179083593655,m1
0.291943633554503,0.684255175963044,m1
2.75982314727269,0.553729236468556,m1
0.120146939823404,0.755058110788232,m1
2.85679044968821,0.285943386192317,m1
2.10772138327034,0.492584462705883,m1
1.60331249872362,0.257650980761857,m1
2.48598025027802,0.799924942421843,m1
1.55790846524062,0.377908610619139,m1
2.13951667697215,0.292897826065542,m1
3.31309235211834,0.572782647892251,m1
1.60540510911867,0.626485343158245,m1
2.43700338615617,0.411651557199191,m1
2.49821819178294,0.825138093482819,m1
2.12009479168057,0.926167348126182,m1
3.90574622170441,0.395038755435962,m1
3.20931977785751,0.535506547112484,m1
0.55318651567027,0.634861271523638,m1
0.272362748012412,0.809449860779685,m1
1.16245404235786,0.852018184510875,m1
2.86815973900957,0.914687747507007,m1
2.00358834323194,0.712289227238507,m1
2.80056421571737,0.451347809453378,m1
1.76966333732521,0.0432596419972833,m1
2.52322557037836,0.59840548440651,m1
2.10198764913576,0.730701373203658,m1
0.207507609373424,0.8621078634765,m1
0.925117230284493,0.418785292377579,m1
2.07769778361637,0.0174191591986455,m1
3.06698712813295,0.951492355622002,m1
0.0393641131492332,0.452464201138238,m1
3.9091183245345,0.743833401955082,m1
1.65737820371613,0.883751898895018,m1
2.93864607285289,0.564745105383103,m1
2.24359221414104,0.823712786635733,m1
1.05836264123209,0.874947333868709,m1
0.613771404112689,0.441333154159598,m1
1.783043589429,0.243071827563806,m1
2.91527755856887,0.0438860807922902,m1
0.380423456325661,0.982329599360353,m1
3.21189079026319,0.190007032290334,m1
2.65278044095356,0.569124140997534,m1
2.96251824608212,0.145494595094118,m1
3.97881604146445,0.50563858190726,m1
1.11814489603648,0.668595810244209,m1
2.76169336494245,0.942863503773231,m1
2.73019666375127,0.182998333886615,m1
1.22304209837178,0.459562496214407,m1
3.2870003901734,0.150331010789145,m1
0.501172578319907,0.0410524389517959,m1
1.1879607494548,0.99297481549636,m1
1.52409513632674,0.990170261708321,m1
0.403464576969389,0.0594245253582485,m1
0.744416322519071,0.357719337519375,m1
2.42762249119533,0.740905042163678,m1
1.06703125147941,0.101045996005065,m1
0.365696246168576,0.337283008867176,m1
0.0902372461790219,0.638712737104273,m1
2.12453267369559,0.94164848476951,m1
2.92632199668465,0.868525176668889,m1
2.99212893878715,0.999435277776793,m1
3.83006476130104,0.976595029210788,m1
1.52887392504793,0.255054039379233,m1
1.81898449163791,0.286144203666132,m1
3.94244841083884,0.611735209267819,m1
0.656677097717766,0.895297204085509,m1
3.5314581773812,0.275495078441338,m1
0.117937673535664,0.549378289154614,m1
1.32988587707328,0.0213797097356291,m1
2.94236229194142,0.0840221866586944,m1
0.449641455989331,0.821225959376432,m1
1.17436501776148,0.0740236165005481,m1
3.06105380512029,0.858772275304189,m1
2.00835632499587,0.548018176818499,m1
3.0263754084562,0.236601703678141,m1
1.07330428065546,0.565965192157542,m1
0.0576612691925839,0.477772770624841,m1
2.67834980187006,0.359587897685473,m1
1.58565274867043,0.266761269730283,m1
0.135740453318693,0.403357938633882,m1
0.311563704448286,0.226284127659979,m1
2.43551687902352,0.960683875991032,m1
1.65867611872777,0.829879488119623,m1
3.60409412117815,0.818278196101193,m1
0.691444291939959,0.794504732850823,m1
2.33742849603063,0.673677252483787,m1
0.18157873064559,0.330531595267006,m1
2.98246434809687,0.830131506519159,m1
1.38082330015255,0.753890533393249,m1
2.86626981050149,0.941208461456699,m1
1.21612800585665,0.450310562159517,m1
1.30510004817927,0.0195517323177774,m1
2.02302017143741,0.652619041634141,m1
2.09118580055004,0.831991585699259,m1
2.8248478343063,0.688421609604382,m1
3.13636017311551,0.42237635542592,m1
3.45492685245862,0.899383941703942,m1
0.494545038877055,0.893573401534581,m1
1.43315134278405,0.879202842628467,m1
3.30748727905517,0.834077668988612,m1
3.1206095680939,0.0806467883791775,m1
2.7057941291444,0.604020032658824,m1
0.371208754616324,0.491409524522722,m1
3.29592464641156,0.570238077221788,m1
3.2723934304174,0.130188783902559,m1
0.132810057748575,0.333577749194112,m1
0.0663384607047774,0.736735342951491,m1
2.25217710828222,0.50711220855522,m1
3.09844242036995,0.211882354877074,m1
1.79706660091318,0.773109075094573,m1
1.14493198877433,0.745992732826853,m1
3.82211120157782,0.351007323016878,m1
2.0379016283825,0.500194325877237,m1
2.83905964223808,0.946219515473116,m1
0.694776262990199,0.870269115892588,m1
2.22478249231819,0.462609452267527,m1
3.72400635766238,0.0512491983380169,m1
3.4874026661776,0.0612458346181083,m1
0.41171327675879,0.955137286391924,m1
3.51993592538219,0.0784550071348203,m1
2.89482672922406,0.689684829334612,m1
3.70970359006105,0.289196300746757,m1
0.203369020343293,0.395892189605394,m1
1.58148654678697,0.720394010967691,m1
1.17873943094118,0.905192745524109,m1
3.27772934349393,0.555022605936159,m1
2.22658212429192,0.944730013600667,m1
3.30539355132543,0.759366147237481,m1
3.53703971256176,0.24521511575277,m1
2.30921472269157,0.271785619151313,m1
3.95564909729222,0.939345380311599,m1
0.073382703138981,0.331202310746419,m1
0.742611885031685,0.166249544059043,m1
0.832811103790067,0.158569531445391,m1
2.87429116790788,0.512038925267756,m1
0.667194682747126,0.730392609874834,m1
0.628480610055383,0.744580188052962,m1
3.57651331010461,0.0246133003520081,m1
2.56459665274061,0.0927367558369879,m1
1.36673347700899,0.768447798257927,m1
3.84451816865895,0.429256119647529,m1
0.932852538628038,0.160789279499557,m1
1.19715892116958,0.406979004609166,m1
3.39762884804513,0.400881553864572,m1
3.70610795632564,0.565044926167699,m1
0.975555001324043,0.148150950155803,m1
0.021968817952089,0.215697844725684,m1
3.31637857013661,0.921905074293143,m1
1.34719279660704,0.786317206370528,m1
3.00295385780418,0.697840751415584,m1
1.94025074905762,0.368378934634384,m1
3.07216117265308,0.600085425900645,m1
3.64505136732105,0.104860523484531,m1
0.561764650142286,0.848242483923444,m1
2.77549948484637,0.0710314413695596,m1
2.53969237017725,0.259294447293621,m1
1.85904920048639,0.508530916866031,m1
3.88811307190312,0.521861930330633,m1
2.59241795694455,0.528999818803743,m1
2.04760857972968,0.570769822795177,m1
2.70051227540616,0.996688677572995,m1
2.71917264799308,0.319630382355419,m1
1.09051867377805,0.951658262048732,m1
1.1468233103063,0.671670251045842,m1
0.182845273782965,0.646197924870998,m1
3.75553542198101,0.656039245876484,m1
2.20150221802155,0.47449721894518,m1
2.11416117295437,0.510425322639989,m1
2.8114540565582,0.958170111515443,m1
1.20029277867638,0.842271315375692,m1
3.80141269843094,0.803499467427493,m1
3.09089333445393,0.843797800341039,m1
0.318369640016928,0.482123443912831,m1
2.47407944415975,0.961503966695163,m1
0.414696132735815,0.40187971618562,m1
1.12223852764908,0.96224833665276,m1
0.0161071026017889,0.678364113718155,m1
0.300663018071558,0.78062968280958,m1
3.10973118757503,0.64652269881661,m1
0.604265944583807,0.701713925892604,m1
1.02563083500648,0.186459742837586,m1
1.00658915725956,0.17530733597721,m1
1.59568470780319,0.105042924825684,m1
1.86064395637577,0.956831641164608,m1
2.97194002555637,0.802461533861584,m1
2.49716642153822,0.392630225258414,m1
1.86749865684146,0.268126575168339,m1
1.52312040606467,0.719634396213456,m1
3.72947841538722,0.530141586966696,m1
0.130233034431934,0.0672440252376255,m1
0.796732460578904,0.0978101544022793,m1
2.10906931733713,0.335908817777527,m1
1.88619578588195,0.803884440786787,m1
3.61405811865395,0.675193595265388,m1
3.47549920750037,0.337815303124255,m1
1.82971293842699,0.540662430245196,m1
1.96460914543178,0.340870039707283,m1
0.270267953994218,0.88217278385919,m1
2.87617845449271,0.771923274111468,m1
0.946763496436644,0.659487617187784,m1
3.16165299691726,0.244097592262784,m1
0.226455146693159,0.28376723926561,m1
2.53568868832057,0.532231337165576,m1
2.03057808657875,0.845000840848894,m1
2.66237062121509,0.719386530532502,m1
1.73311357781151,0.0857768774795113,m1
1.60704133268585,0.99086989292549,m1
2.28701868512342,0.00870111633872148,m1
1.62105488959746,0.338368948491872,m1
1.77503662288236,0.0945460568295093,m1
3.17706313672522,0.342370103589143,m1
1.32756540074991,0.534806639472372,m1
3.69266805345984,0.0981837330237031,m1
2.65464942098176,0.101934682782739,m1
3.48024957611132,0.336611455555423,m1
0.581714239184745,0.97148782956996,m1
0.725568497761618,0.439898366780835,m1
0.564947053655982,0.0160051845493726,m1
1.71362108822167,0.672988695189357,m1
0.940091856059618,0.108730017531896,m1
2.58424682729132,0.625009089729865,m1
3.93589391914662,0.484913991969195,m1
2.21685112493346,0.908815728913061,m1
3.46669595794007,0.0461067355797859,m1
3.78878260088759,0.340085534654441,m1
0.895449503160547,0.393727246534894,m1
2.55644297870016,0.0988375082698185,m1
1.71017437142134,0.900974541982869,m1
3.99851223926619,0.225057013278478,m1
2.47659351918474,0.267756366442773,m1
0.893398739579134,0.795368308086996,m1
1.98546373894298,0.495834060560563,m1
0.850580212610774,0.98359063698363,m1
1.43750071257679,0.17171318137995,m1
1.96172767318087,0.379057295946055,m1
0.111598589853849,0.442980625190772,m1
0.522444556116127,0.00992055969359353,m1
3.79589209067216,0.0557369066587416,m1
0.960646334046498,0.234669745418476,m1
1.01216686704848,0.564411174398614,m1
0.801563861399423,0.408857235660427,m1
3.5455727118263,0.234392600274528,m1
0.723290739602875,0.991273804869503,m1
3.07830480325734,0.683577699752292,m1
3.76156113856984,0.633854832120007,m1
2.99473840695899,0.237627878559753,m1
1.83034099442419,0.288754431422683,m1
0.491545817811973,0.907422102747601,m1
3.36158403429063,0.51556594343402,m1
3.52406099552289,0.932522418148117,m1
3.70211432219809,0.76289382760867,m1
3.51404610398225,0.185627100649173,m1
0.692292221296113,0.0299910797595512,m1
2.32592384208459,0.232618975103134,m1
3.75351710824948,0.508267162697739,m1
0.0605697419387288,0.607272144443821,m1
3.95036019388726,0.593590282039833,m1
3.64111049950495,0.906293671775493,m1
0.341138728711754,0.120930807405268,m1
3.39253022203501,0.751440260959789,m1
2.01894168513501,0.207476920356392,m1
2.92504193424666,0.103966629643575,m1
2.40255599301634,0.0969812149303034,m1
0.138564205691684,0.194569772878895,m1
3.14160525091738,0.711119396598544,m1
1.41910199145647,0.902859620753094,m1
0.71372195079457,0.0551109233191237,m1
2.45774141027173,0.0905226377518848,m1
2.57543470136728,0.894774692178587,m1
2.37923446100298,0.469325080479262,m1
0.704117430225946,0.977738898408017,m1
0.689737211353146,0.518767343915068,m1
1.46480463342927,0.698532512599253,m1
0.353489194378257,0.0636207178640179,m1
2.59959576863376,0.174119653081521,m1
0.803298672453035,0.45787400963495,m1
0.383795656466391,0.526491752464557,m1
2.26393329950422,0.434617028759327,m1
1.29636709446739,0.769878454589867,m1
3.08418434697622,0.389285125374328,m1
0.21421271003224,0.613538309489959,m1
1.70613163558161,0.114668280892074,m1
3.74233724364312,0.407480415958096,m1
2.6734930973961,0.373311984822503,m1
2.14312194073293,0.561877422389807,m1
3.8514262230699,0.371959233505186,m1
0.760269381978549,0.172144395022653,m1
1.1512725722664,0.111114670209354,m1
1.90675867409538,0.10582307974447,m1
0.840287630407605,0.33888968305313,m1
3.42453425535234,0.412232136518927,m1
2.21029807095183,0.304974855127628,m1
2.96646393933985,0.80480676273955,m1
1.55456782007543,0.905814436165383,m1
1.37775075082853,0.473929421318695,m1
1.49349241509568,0.474589835507912,m1
3.65368163936399,0.224934811966144,m1
0.587018663526978,0.132871779385605,m1
3.86536017294135,0.045883481351193,m1
1.29459799715271,0.490148409152403,m1
1.85552999407379,0.722352071966743,m1
1.40688277675072,0.0135111622173572,m1
3.49013956218027,0.0708161343538668,m1
3.68994946621684,0.0723495355832856,m1
0.0689670164189301,0.57955579132319,m1
3.69655542528769,0.447032343419269,m1
1.71780991456704,0.417096588020097,m1
3.55419560269173,0.216356416855473,m1
3.02009163781395,0.640266871718573,m1
1.75083852093108,0.980156786106993,m1
3.88470899633318,0.0369803270706907,m1
1.23465328462748,0.702552996698301,m1
1.0270055330703,0.157067560314783,m1
3.16487090660864,0.898914896453847,m1
0.451979469480459,0.686010389102506,m1
2.90852970615635,0.622721320521086,m1
1.96382834773092,0.233442006630008,m1
0.970058086349163,0.437286313935765,m1
2.14504483197071,0.171375985270366,m1
2.36232188013382,0.398428043038351,m1
1.30887470976682,0.182222553119762,m1
2.09291837224271,0.00638269816373941,m1
2.05180388760148,0.494414335708483,m1
1.77364707745146,0.169043030066299,m1
1.98976860759594,0.112533687554998,m1
3.95691416448494,0.991847867961391,m1
0.5185541657703,0.3583375171402,m1
2.24019364477368,0.0574537153714336,m1
0.914632032672875,0.886925592458574,m1
3.57224369068909,0.531695539290551,m1
1.4820380819398,0.472199437455973,m1
1.39529079835676,0.976072548203869,m1
1.40941036014026,0.129208615371841,m1
0.447236503758933,0.517485497261863,m1
3.47283962089848,0.967857862252975,m1
3.60758673707768,0.40920908417413,m1
0.361287588898092,0.666522028094158,m1
1.8810763002364,0.460479562220164,m1
3.13422433490586,0.627474299341673,m1
1.45095821950026,0.964746831213124,m1
0.573311203355435,0.645181080431677,m1
3.90101904696925,0.69647360144509,m1
0.262155575858429,0.54365745127725,m1
0.728288051092532,0.177737225272693,m1
1.02260963284457,0.15638944426435,m1
0.627888859329745,0.0112166491319658,m1
0.208683359209448,0.327209549360676,m1
0.0337534034941345,0.838654121515225,m1
2.04007475075219,0.364463241276797,m1
2.43391887751175,0.325624120654538,m1
3.11254292160785,0.91741876364185,m1
0.481136569515802,0.249317478681332,m1
2.07483254271699,0.828967399110901,m1
3.06849690759368,0.546783745592693,m1
3.44093761190772,0.700791602878599,m1
3.92775796079589,0.20470240943844,m1
1.78566562553123,0.0565992371573811,m1
3.29700784553774,0.42177508500556,m1
1.09886225043563,0.900198355822591,m1
0.670447263793554,0.211341907156282,m1
0.0441536401212215,0.197391219816636,m1
2.94079935343843,0.146991747481632,m1
3.81898590198671,0.796292709958274,m1
1.06005365759274,0.0596174641725374,m1
3.98694768748246,0.837160829097731,m1
0.220342420051806,0.909898573377286,m1
0.0379959389381111,0.677168595907511,m1
2.47124651641119,0.869841903160908,m1
1.84128480690951,0.37511520779389,m1
2.66004471135279,0.204257919473923,m1
0.492691217186395,0.510673498380929,m1
3.84071393974684,0.733003215043922,m1
2.37597705789795,0.833527305359254,m1
0.461184521705378,0.493929372907034,m1
3.98889185938658,0.781790256588021,m1
0.873656757764053,0.591680831956211,m1
0.85628378758952,0.669106563491747,m1
2.03220831837924,0.72500468575512,m1
1.24585031254822,0.810245172617724,m1
0.93685354240844,0.784056629598024,m1
1.06916193570616,0.706525416951044,m1
0.249650208110455,0.288205026490497,m1
2.9752251219009,0.59875965992047,m1
0.53215338760661,0.363823777594371,m1
3.16718103862135,0.562097096334677,m1
0.100663948922884,0.269531718168873,m1
3.24207293955982,0.538465702849324,m1
0.21168344038073,0.645531878376612,m1
0.819461453099269,0.397975550458068,m1
0.748053898475599,0.4774468787855,m1
0.113863078120165,0.690168612002395,m1
1.56495312111406,0.844536818563938,m1
