alpha,beta,model,gamma
1.73521418806538,0.179831838464714,m1,NA
2.35172438158933,0.019705960990279,m1,NA
1.23319960219134,0.410934929676121,m1,NA
2.80049744408531,0.416602482379414,m1,NA
2.57997061926732,0.675633400408435,m1,NA
2.60353893793747,0.869361963861622,m1,NA
3.86105364556983,0.0958409845785936,m1,NA
0.902421792906709,0.483636823875946,m1,NA
0.812066912829876,0.245693943612394,m1,NA
3.63379056182038,0.142587111464702,m1,NA
2.98579848706257,0.334741251068655,m1,NA
2.14154545142874,0.187713118857704,m1,NA
3.60087799490755,0.368483361034305,m1,NA
0.865382784199901,0.894342487762333,m1,NA
3.99379417360062,0.536739607255324,m1,NA
1.61966004514275,0.190664060545969,m1,NA
2.82799501604261,0.139514990208787,m1,NA
3.25467600402562,0.905122205160325,m1,NA
3.36910865234351,0.371913300233544,m1,NA
2.23514354861248,0.780205237044487,m1,NA
2.38693549068458,0.110841822757619,m1,NA
3.02661853644624,0.885928883656743,m1,NA
3.44628775331005,0.0730113607597305,m1,NA
2.19482787186932,0.482614438048797,m1,NA
2.08639344271924,0.0304959131875075,m1,NA
3.80823596451664,0.720734437291161,m1,NA
2.7618337226077,0.637946966777323,m1,NA
1.49167066775076,0.381842491264455,m1,NA
0.147360820878297,0.333416199116036,m1,NA
3.81531275905808,0.360489894718747,m1,NA
2.88898766966909,0.973726042025839,m1,NA
2.21119671442686,0.427677324775141,m1,NA
2.99812781676324,0.503290195800364,m1,NA
0.281441398735624,0.0487174681161996,m1,NA
2.63379299165215,0.923809645927977,m1,NA
1.27048963167472,0.720040524744196,m1,NA
2.60527664134745,0.53754901137948,m1,NA
1.39084510946134,0.273844165657647,m1,NA
0.525922827866394,0.109358631973737,m1,NA
2.39109307997534,0.301144717511605,m1,NA
2.84991704623029,0.864588888256694,m1,NA
1.19748116545519,0.814910290563246,m1,NA
3.65628171747783,0.828650397294201,m1,NA
1.7925909546148,0.732993142569554,m1,NA
0.860113829426467,0.577489008078119,m1,NA
3.7697372109592,0.0395755550926551,m1,NA
3.26954040089948,0.605461468739552,m1,NA
2.40055685584713,0.829760975719197,m1,NA
1.89974077972258,0.134336753999116,m1,NA
0.599597257594578,0.768217962762108,m1,NA
0.0897178474273533,0.93243560544285,m1,NA
1.09235980798304,0.611789843802457,m1,NA
1.12103587446082,0.126091659788159,m1,NA
2.48919933817722,0.931587410140899,m1,NA
0.687651029456873,0.686122766318615,m1,NA
2.22021936551295,0.709992214268888,m1,NA
2.83115482981503,0.193903434369364,m1,NA
1.15678774341941,0.14172349265567,m1,NA
0.120652512371074,0.807006039400585,m1,NA
2.94238160929549,0.933105264973594,m1,NA
3.58139139864594,0.949381003168062,m1,NA
2.26358060181094,0.181326676883036,m1,NA
1.41669891796587,0.263017953146365,m1,NA
3.4749393723323,0.608931959298789,m1,NA
0.877902352910955,0.919262130675139,m1,NA
1.79733094279002,0.466679590614978,m1,NA
3.86784524724679,0.790291132922401,m1,NA
1.93348591650696,0.766126294802991,m1,NA
0.994903831553645,0.571762834376423,m1,NA
3.04625009025913,0.760898218749906,m1,NA
3.21108069543075,0.420479816279025,m1,NA
1.92849735891214,0.36754884652188,m1,NA
2.31144445876544,0.259858447140548,m1,NA
2.85357342127385,0.657872749437578,m1,NA
2.40812799181975,0.128306861797813,m1,NA
1.53319270228036,0.724250717980904,m1,NA
3.91784311913233,0.88140281772078,m1,NA
3.07258237822168,0.780621989889536,m1,NA
2.5604249373842,0.956646623387351,m1,NA
3.76493405703548,0.982412969824043,m1,NA
2.268126550138,0.0715783873674227,m1,NA
0.490075586615596,0.434299801336951,m1,NA
1.3931583725079,0.1138721076285,m1,NA
1.14506335272733,0.696928836902604,m1,NA
1.61590546893561,0.180454341520788,m1,NA
3.51757197777275,0.62030897316325,m1,NA
1.88402096283901,0.0769579686906654,m1,NA
0.415260277302936,0.941180356824538,m1,NA
0.290134319382254,0.629601668535382,m1,NA
0.024879404519219,0.22292588500597,m1,NA
3.68144959863974,0.654899195901002,m1,NA
3.14329943258408,0.785658507522196,m1,NA
2.50834291957458,0.928260188321234,m1,NA
2.81094011987001,0.58197599113069,m1,NA
2.85758419798873,0.56249878004787,m1,NA
3.44304377042362,0.269858954038704,m1,NA
3.48861272914056,0.388042054157122,m1,NA
1.0060535337897,0.786194875936373,m1,NA
0.662929355465807,0.942767236839049,m1,NA
2.29586019212846,0.524075738704298,m1,NA
0.256875320835039,0.279873196854955,m1,NA
2.0244254095112,0.385844332775683,m1,NA
0.737917825406883,0.015390062290011,m1,NA
2.98677253424563,0.282644772732165,m1,NA
2.12127149339113,0.077865020556841,m1,NA
1.86371670416743,0.641969747824129,m1,NA
2.1314392101909,0.972181860750541,m1,NA
1.42346280516032,0.855903670410742,m1,NA
3.59074726399966,0.302820431476459,m1,NA
0.297321099497844,0.350539544731379,m1,NA
1.78207252738858,0.175897056211135,m1,NA
1.13118783588754,0.847808387832483,m1,NA
0.0964085761359893,0.154857074400992,m1,NA
0.397040790301748,0.950241648212308,m1,NA
0.341986664236989,0.0546700380627299,m1,NA
2.08567655652342,0.711011314168922,m1,NA
1.20540099458164,0.106804841345293,m1,NA
3.0003791918233,0.278373465301818,m1,NA
2.63832660737215,0.0448611848260043,m1,NA
3.03778615258681,0.971957313069259,m1,NA
0.112765010616276,0.65660867333773,m1,NA
2.21544674654678,0.961621566335321,m1,NA
3.39838562536007,0.671848933161935,m1,NA
1.2896348543684,0.999633436825825,m1,NA
3.30789127530996,0.616296035624575,m1,NA
3.84478231000947,0.762397578377859,m1,NA
1.98538250816427,0.835595823489479,m1,NA
3.71872776475782,0.451626847777166,m1,NA
2.25675305814948,0.208232529538451,m1,NA
3.42893886092678,0.338835779252462,m1,NA
0.549896106176078,0.867541308453074,m1,NA
1.32637028833106,0.000587796484702267,m1,NA
1.85289246073412,0.609797113441979,m1,NA
1.75003352174629,0.131085514293984,m1,NA
3.1291014308515,0.428731340071536,m1,NA
0.12780253023468,0.241980503969593,m1,NA
2.93210020483099,0.814104990047985,m1,NA
0.356756262021139,0.833494988464518,m1,NA
3.21622860211553,0.411981801833026,m1,NA
2.39665617108857,0.274063922783593,m1,NA
1.81923278545635,0.96105700535886,m1,NA
0.507827528206632,0.926902949271374,m1,NA
0.696935124622658,0.105165502206422,m1,NA
2.34653653008351,0.0114518499867991,m1,NA
1.56777586819837,0.0375178471523104,m1,NA
2.30084337895503,0.0983564332820242,m1,NA
3.23939074870991,0.771015496383188,m1,NA
2.20249108247692,0.929317651666934,m1,NA
3.58823924683174,0.494330857696361,m1,NA
2.48381363697629,0.10362396098976,m1,NA
1.72313623733399,0.085225057681906,m1,NA
2.885293433249,0.394873076110962,m1,NA
3.5109298074171,0.131668829617556,m1,NA
1.58621203981107,0.620735683313338,m1,NA
0.194173485368025,0.479174346808926,m1,NA
2.72459224526398,0.0411719059025636,m1,NA
2.04662999690277,0.833815579883172,m1,NA
0.342337927822024,0.828010030095931,m1,NA
2.0076560206674,0.265841774649569,m1,NA
2.68489569827868,0.271313297688612,m1,NA
1.82032450410724,0.957126111143618,m1,NA
0.467284254269674,0.419037821445381,m1,NA
2.4472087336476,0.64939702875202,m1,NA
1.33845796801057,0.462189083356061,m1,NA
0.622995912789367,0.244644977768534,m1,NA
0.432073119515553,0.80613096763799,m1,NA
3.64559354006872,0.666699655417702,m1,NA
0.279259665268008,0.967706925097387,m1,NA
2.17537177325692,0.0812232026376296,m1,NA
2.97038171752589,0.276104737811838,m1,NA
2.44850957695674,0.189342094184482,m1,NA
0.679215413325001,0.679793711193837,m1,NA
3.98440556958225,0.180686412604409,m1,NA
0.109783074249513,0.454331291425042,m1,NA
3.87342667805077,0.851976022872026,m1,NA
3.99187880125642,0.0714396269212011,m1,NA
2.90574358204985,0.802183413314517,m1,NA
2.50236094675865,0.385191974271089,m1,NA
0.241402985951863,0.480369001327781,m1,NA
2.89818944938714,0.96463513590896,m1,NA
3.23690692687407,0.130743316433975,m1,NA
3.34528611075738,0.169896010424593,m1,NA
3.28092893169587,0.588719867869513,m1,NA
2.46101396187441,0.81890369712736,m1,NA
0.0264249397125095,0.165619145686622,m1,NA
0.60983942520339,0.70863302093104,m1,NA
3.89786360972235,0.978708700733725,m1,NA
1.05539852982713,0.307331346792635,m1,NA
3.9964903408098,0.379752229342819,m1,NA
0.724025256427936,0.52553841692803,m1,NA
3.99960806123819,0.0721734407629119,m1,NA
3.72116143770888,0.260130888689193,m1,NA
1.96344605332566,0.560290699735633,m1,NA
2.14592322447756,0.648927328159101,m1,NA
0.435540181939956,0.192301430363441,m1,NA
1.9358025017078,0.436873007032555,m1,NA
2.88744640906993,0.684877392882947,m1,NA
3.92935571189551,0.688552821706748,m1,NA
1.82513119132584,0.564572982006008,m1,NA
0.408564231439028,0.992989095597062,m1,NA
0.254063139381353,0.0947739332199562,m1,NA
2.21984508065553,0.138554456918966,m1,NA
3.01808769760048,0.849591410669964,m1,NA
2.6996776075135,0.118929918003152,m1,NA
1.61645561884204,0.39089434269676,m1,NA
0.429605477968231,0.00047500055085402,m1,NA
3.0455432966724,0.52988255197485,m1,NA
3.69853251101775,0.707388695140835,m1,NA
3.43986201527296,0.774577014921,m1,NA
1.32387701641582,0.742493757648044,m1,NA
0.653968179076444,0.749867039795034,m1,NA
0.326507939837407,0.745825378714013,m1,NA
2.76933122261195,0.802625626416062,m1,NA
3.37507224813942,0.560722312241094,m1,NA
2.24110487440694,0.191725182713126,m1,NA
2.33488252836652,0.406199458371149,m1,NA
1.93986938103894,0.975975525533897,m1,NA
3.17550764235156,0.528321287619881,m1,NA
1.94210735814879,0.62897575076134,m1,NA
3.08455532889022,0.362737549308105,m1,NA
0.676828328165691,0.0406984814399621,m1,NA
1.47313254092867,0.304910054475768,m1,NA
0.471909740742762,0.831986979366164,m1,NA
0.496529738215264,0.962228595443652,m1,NA
3.0326956239529,0.142069679304957,m1,NA
3.10284207004961,0.879956386487233,m1,NA
2.82512168781459,0.137821913275286,m1,NA
0.957401580370031,0.505908087621792,m1,NA
1.37372236010293,0.815842243252788,m1,NA
2.98974091198528,0.221361537074903,m1,NA
2.14293273093598,0.901162965801428,m1,NA
0.590745691037271,0.895902527622296,m1,NA
3.54562004995113,0.510380715423264,m1,NA
1.6530278837774,0.577549570887117,m1,NA
3.13932033937052,0.2205858533188,m1,NA
0.858929260329343,0.753012019848917,m1,NA
2.16528522816254,0.263821052480256,m1,NA
0.829635095393285,0.368547303449013,m1,NA
2.72352591689909,0.255354961954523,m1,NA
2.38209014420677,0.448460007262183,m1,NA
2.59186193399457,0.687972417864483,m1,NA
2.80250093931565,0.533414116750355,m1,NA
2.9400988458884,0.841343955075135,m1,NA
2.83907279302692,0.0699947053052019,m1,NA
2.70457591620553,0.231759795439662,m1,NA
2.06268636145676,0.0539506877764361,m1,NA
3.10524247872038,0.0917918668965576,m1,NA
3.10956021778611,0.82181863771996,m1,NA
2.42027180143725,0.989223000618978,m1,NA
1.5564959246181,0.813063329035067,m1,NA
2.06163581709331,0.767486656085704,m1,NA
3.84733451981284,0.811268312203465,m1,NA
2.15863840121543,0.571259354877169,m1,NA
0.878933784862515,0.983689374667243,m1,NA
2.44215348097496,0.642477555132122,m1,NA
1.40901667409763,0.681182191666798,m1,NA
3.54148849727074,0.621670701526571,m1,NA
0.532425672478508,0.454688916036161,m1,NA
0.475389269258361,0.755032896786928,m1,NA
0.370649900560267,0.530548149963608,m1,NA
3.94365375257516,0.703246071208036,m1,NA
1.49790373560134,0.911494969787891,m1,NA
2.25815024374193,0.692082458880497,m1,NA
1.21337698181765,0.204931889648549,m1,NA
0.716157377782278,0.208541247965884,m1,NA
2.75884328580555,0.921785072497441,m1,NA
0.693249215280637,0.625116412355681,m1,NA
2.61102104823384,0.383574492235784,m1,NA
0.502356058531906,0.907763405409525,m1,NA
0.225137941330206,0.0188030539028114,m1,NA
3.11794207299268,0.52885280092177,m1,NA
3.64857530142646,0.47588513009611,m1,NA
0.70151744231116,0.859857285032514,m1,NA
0.850768509983551,0.709390898803947,m1,NA
2.02000210863538,0.0857900607875781,m1,NA
1.57981238291878,0.854042469216976,m1,NA
0.0481917397086509,0.080291979230009,m1,NA
3.32409607578721,0.888440831034211,m1,NA
0.447518186431378,0.975486087430851,m1,NA
3.48248974493193,0.597897398600937,m1,NA
3.83558635643823,0.627571089094155,m1,NA
1.47637145364704,0.012600566120469,m1,NA
2.09011793626472,0.100256948729977,m1,NA
1.07427169762179,0.573657125032158,m1,NA
1.53021761046303,0.266323868482024,m1,NA
3.94856687341724,0.886163876790553,m1,NA
3.37241802035598,0.507710078367498,m1,NA
3.40358982476685,0.510764059123816,m1,NA
2.94700008512475,0.306328679543687,m1,NA
1.20161772113945,0.402725553428521,m1,NA
0.0420477886218578,0.587173814779497,m1,NA
2.03587316563213,0.748775175246759,m1,NA
3.35006521059806,0.926181639941759,m1,NA
2.57280425219471,0.0509488690362778,m1,NA
2.59345254258346,0.762958892520866,m1,NA
0.936039898194838,0.584760177309741,m1,NA
3.72874395527039,0.280085369920242,m1,NA
0.511781960121822,0.178377935002209,m1,NA
1.33403001572471,0.270759048046661,m1,NA
2.09714502178272,0.67110064229439,m1,NA
1.29996400476107,0.543830398286111,m1,NA
3.55489509073738,0.904481310329284,m1,NA
0.620539065814111,0.201463396568433,m1,NA
2.52485726848897,0.754264898009249,m1,NA
3.75422017373843,0.559530575259822,m1,NA
1.12567818109691,0.470023287234828,m1,NA
0.492244471775368,0.902743063121801,m1,NA
3.56463205131935,0.649778151893173,m1,NA
0.205480055839289,0.72343058532197,m1,NA
1.71336397915939,0.55019106255949,m1,NA
2.35640539982636,0.81242488646612,m1,NA
3.67819359649019,0.317794923724723,m1,NA
2.65042069012625,0.500411835361621,m1,NA
0.72772016353067,0.687411823451752,m1,NA
3.78275902605057,0.0755396978943609,m1,NA
3.79839632494794,0.196424356671632,m1,NA
0.885744490955956,0.504475015468779,m1,NA
1.36505124452896,0.297892208307516,m1,NA
2.45176066183113,0.418668883442297,m1,NA
0.350780468364246,0.728728162477259,m1,NA
1.8785165399625,0.887379701325088,m1,NA
2.41031705257995,0.168203389550443,m1,NA
3.68750499980478,0.341224013059167,m1,NA
1.95300566128176,0.283630079713883,m1,NA
3.22298075581528,0.467288761572214,m1,NA
3.35529232196277,0.519754266336909,m1,NA
0.628863992695231,0.324892064304906,m1,NA
0.0558605016497895,0.697160585208912,m1,NA
0.638714495749213,0.977183544985601,m1,NA
1.10567345635407,0.87901770166785,m1,NA
0.760234196085483,0.457227073194576,m1,NA
2.47403770982241,0.689703470681445,m1,NA
3.73203889227845,0.549166602291283,m1,NA
3.38670437288145,0.688001609287807,m1,NA
0.611699466723017,0.640827750075376,m1,NA
2.46767833909765,0.114407728024758,m1,NA
0.682593575981911,0.24037665020884,m1,NA
3.71195119332382,0.598281550211483,m1,NA
2.78791391311819,0.439844334102469,m1,NA
0.822256038012914,0.822813099917723,m1,NA
3.53443098506238,0.976835917858523,m1,NA
3.41978085086262,0.0899682138817152,m1,NA
2.56225793911889,0.512903242294095,m1,NA
0.521512679072097,0.932665477107395,m1,NA
2.71424222535314,0.931336615897017,m1,NA
0.250655885120854,0.568979409725289,m1,NA
3.8165773546421,0.00112283979484346,m1,NA
2.67918857209152,0.141443565819762,m1,NA
0.745603320930619,0.934193654221133,m1,NA
3.37013387744781,0.447609245462576,m1,NA
0.0609211488738656,0.152112004436902,m1,NA
2.81311103155371,0.09397433325171,m1,NA
2.63648621420842,0.789283554778551,m1,NA
1.58247226589499,0.152560703359544,m1,NA
0.556182700987905,0.939641342868796,m1,NA
1.21404885311471,0.464659154615831,m1,NA
2.56973862691503,0.486169005944859,m1,NA
2.02965606261929,0.493094797768514,m1,NA
1.1878362778239,0.188975823245128,m1,NA
1.22302117010392,0.121444983134163,m1,NA
1.62372522289725,0.0610114253852516,m1,NA
0.107627366007306,0.675255160913686,m1,NA
0.996452826037537,0.916953130744165,m1,NA
0.0941155329924077,0.11017667433247,m1,NA
2.18361455013044,0.0871320131755201,m1,NA
2.37671992514236,0.309748369520763,m1,NA
2.011090581608,0.871985521511524,m1,NA
3.17338315394567,0.573329643369536,m1,NA
3.12384056143742,0.662395196940633,m1,NA
1.07309733797982,0.158612358461483,m1,NA
2.42521383556537,0.661930793345324,m1,NA
2.07618793513253,0.825684648745926,m1,NA
2.77486683974788,0.6930405464262,m1,NA
1.30740941740479,0.229105325050652,m1,NA
0.654611718745902,0.737909501078189,m1,NA
3.28348340030201,0.758647224212997,m1,NA
2.9758850686294,0.481908909062622,m1,NA
3.18889784343075,0.592732615572284,m1,NA
1.8231599060921,0.205910044753575,m1,NA
0.797564640698489,0.470890373041853,m1,NA
3.73810293610254,0.672792635526624,m1,NA
1.64985996197257,0.77294308078289,m1,NA
0.184671792984009,0.940602439851151,m1,NA
2.96716931938985,0.908481733984081,m1,NA
1.44646294672089,0.676451535330736,m1,NA
0.934516005497426,0.892610366748413,m1,NA
1.01935981364781,0.108487282815506,m1,NA
2.71145946453419,0.775424132326851,m1,NA
3.12189071300207,0.354583933958435,m1,NA
2.87721649178956,0.233716934291646,m1,NA
1.22117601013929,0.371144836011808,m1,NA
1.21980571169266,0.41471632204135,m1,NA
3.23297320449306,0.424830175344134,m1,NA
1.07874061603285,0.582062369891326,m1,NA
0.419788544577081,0.699060938946554,m1,NA
1.70773901598062,0.554916937441332,m1,NA
1.34086663092999,0.261918450381607,m1,NA
3.85690686158324,0.604399478579173,m1,NA
3.65575299077621,0.536295051904046,m1,NA
1.32423444294371,0.599988534248783,m1,NA
1.83143574841553,0.194569488079054,m1,NA
0.789698318125214,0.566921659603948,m1,NA
3.50175853871508,0.925153062683414,m1,NA
3.32993311079964,0.102021514982684,m1,NA
1.79410137775447,0.178974185040803,m1,NA
0.0837331138746813,0.0093594606097322,m1,NA
2.5597084987741,0.843530798559659,m1,NA
0.547164308331907,0.0334012432092568,m1,NA
2.2677822827152,0.648205876503373,m1,NA
3.61796518616844,0.254664200296509,m1,NA
2.53667831361713,0.452168354232446,m1,NA
2.21331145948591,0.523093035053113,m1,NA
2.58362828412233,0.331221872216789,m1,NA
2.46301042415574,0.236831504325615,m1,NA
1.77830580689618,0.0101356236501597,m1,NA
2.01932050785469,0.667001309719752,m1,NA
1.18312288892129,0.955512096828199,m1,NA
0.0125964564555325,0.846106882528751,m1,NA
0.0047130891350098,0.54590405784687,m1,NA
0.71024540059315,0.654013874565018,m1,NA
0.196946003522258,0.41546135395742,m1,NA
2.036892356792,0.722318425285281,m1,NA
1.96565224299673,0.323801658878685,m1,NA
3.43591292722197,0.095151076817885,m1,NA
1.162249696746,0.18301035097905,m1,NA
2.73159619947989,0.473085916639189,m1,NA
2.47629697417561,0.183744802623056,m1,NA
0.232262988376431,0.155937017812277,m1,NA
0.243506161179859,0.239593855503481,m1,NA
0.970223043114413,0.90657268676057,m1,NA
1.15193686003005,0.840781819361262,m1,NA
1.50238940213341,0.428057172417757,m1,NA
3.96258054527966,0.912907482111128,m1,NA
1.04031644948432,0.412723652294138,m1,NA
0.54067781495396,0.398617773009348,m1,NA
1.20739276173292,0.843411835845909,m1,NA
2.08838669173839,0.0786905469156336,m1,NA
1.6109572594529,0.886570219609304,m1,NA
0.222108075652737,0.162416812251904,m1,NA
1.58472505163169,0.947607040915173,m1,NA
1.94178299099812,0.00545279931486584,m1,NA
2.50531812648522,0.856459348900593,m1,NA
3.14512950173952,0.646177223385195,m1,NA
3.87151458621863,0.386659357915167,m1,NA
0.92450182087766,0.900479208838777,m1,NA
3.11200522747124,0.863503919114126,m1,NA
3.55082962828875,0.463599886244047,m1,NA
3.40900166251417,0.546478166167275,m1,NA
0.976044636372011,0.490146134578041,m1,NA
1.67810794919822,0.732074836707208,m1,NA
1.56183534758491,0.233372184427106,m1,NA
3.97991603209963,0.69433939299488,m1,NA
0.61407217898732,0.087957585216267,m1,NA
2.79953705053264,0.400381741633173,m1,NA
1.84244440664584,0.355524008937064,m1,NA
2.13765950841457,0.757452966217534,m1,NA
0.618599209155887,0.987759199188207,m1,NA
1.99788424907345,0.111451257800101,m1,NA
1.78895000655437,0.465146197737078,m1,NA
0.0797757286671549,0.324134765680647,m1,NA
3.85309375582542,0.442491860180162,m1,NA
3.13285047626123,0.774085784713738,m1,NA
3.19150835735723,0.323359475108329,m1,NA
2.01567583244573,0.794040755048976,m1,NA
2.69628744641971,0.217987285859417,m1,NA
1.04720083123958,0.967383501735283,m1,NA
1.38402145938482,0.85753078427224,m1,NA
2.32433144312119,0.790532775946078,m1,NA
2.51180745437741,0.492419588354416,m1,NA
2.10961600597855,0.384044034035411,m1,NA
0.785149319657125,0.847127744125086,m1,NA
3.38595616835682,0.904693726086756,m1,NA
0.958801719642244,0.0496107504706597,m1,NA
2.32331902831607,0.579480271997512,m1,NA
1.6590313694058,0.366832177110016,m1,NA
2.5474068183885,0.0469136429280043,m1,NA
3.25991779905185,0.326209425452165,m1,NA
1.55852126888977,0.419726731688715,m1,NA
0.565106531502679,0.538611855340539,m1,NA
2.33812772558536,0.62138911821763,m1,NA
2.4874318233924,0.320078279458568,m1,NA
1.95566903210012,0.372996514484519,m1,NA
0.249100421528798,0.283441495284089,m1,NA
2.19805138557684,0.308111685932963,m1,NA
2.99775263578957,0.639276557020727,m1,NA
3.91802530846791,0.651602467986522,m1,NA
0.138404288816731,0.602246374752489,m1,NA
3.71424349445617,0.698084111439646,m1,NA
2.59580777210742,0.130249088149285,m1,NA
2.54813731664279,0.590298669472802,m1,NA
1.63595106506394,0.601391881245188,m1,NA
2.68064348343573,0.830747027234407,m1,NA
0.607532373452559,0.491999877333175,m1,NA
1.59937204597425,0.929552805719431,m1,NA
0.068499197488185,0.889168212891324,m1,NA
0.771276250105817,0.437202713052626,m1,NA
2.54288085087994,0.199285855467664,m1,NA
3.34774491666909,0.966098208792158,m1,NA
0.335185083774384,0.433621071992675,m1,NA
1.96786927198805,0.697534535892075,m1,NA
2.79798346474022,0.515343325252994,m1,NA
2.69013520173915,0.300411198697984,m1,NA
3.75767070975527,0.896290350430179,m1,NA
0.077624310720712,0.285406353292754,m1,NA
2.95815661663003,0.742909890893847,m1,NA
1.01014670449449,0.531320938100805,m1,NA
1.31149569885712,0.0121019985349849,m1,NA
2.64531074021244,0.572396827850142,m1,NA
3.35339392673131,0.333512824855628,m1,NA
1.5363266494479,0.622776483673835,m1,NA
3.32319161227532,0.246284105804283,m1,NA
3.54767785641458,0.0675975950247375,m1,NA
0.0729835406821221,0.295598543279921,m1,NA
3.96607394810254,0.281119944044855,m1,NA
3.77685566307046,0.315554750930518,m1,NA
2.73265956840711,0.717977742884425,m1,NA
0.689404086791445,0.15659418470331,m1,NA
1.66455736784777,0.617050619963906,m1,NA
0.625032885571942,0.512354161599767,m1,NA
0.0205123925274238,0.149999687112519,m1,NA
1.75867159521347,0.9544199362254,m1,NA
2.48162413105275,0.138449902832275,m1,NA
1.66948814153578,0.996564131625346,m1,NA
0.732491024039686,0.519176812187186,m1,NA
3.26548495592643,0.367044533044449,m1,NA
0.773066718138754,0.0250857664680807,m1,NA
1.59408455411019,0.917345037528663,m1,NA
2.94843774874136,0.72636178770999,m1,NA
0.420724097942933,0.460174869221286,m1,NA
0.386936357610393,0.701213941893657,m1,NA
3.24253178847255,0.653322705692728,m1,NA
0.267056620725896,0.876013696059817,m1,NA
1.37601653405465,0.897891077132896,m1,NA
2.55063298304193,0.799664452918456,m1,NA
3.09685424104612,0.158385738906218,m1,NA
2.07579928285209,0.959282458263217,m1,NA
3.09427343297144,0.700951186234248,m1,NA
1.08208642755169,0.353945384529768,m1,NA
2.04079567355011,0.6509973905019,m1,NA
1.11295684157126,0.364457075593295,m1,NA
1.30320857069874,0.652584922584007,m1,NA
0.749018004167359,0.699825070527964,m1,NA
3.0602107496839,0.591273468654836,m1,NA
1.00459485065052,0.715428642085986,m1,NA
1.23859693573834,0.731032446078141,m1,NA
2.2094924867209,0.627418781789369,m1,NA
1.68152977663744,0.756568841078901,m1,NA
3.48449353513448,0.253820017552236,m1,NA
1.3444706408605,0.251789218579885,m1,NA
0.276247015637346,0.757979204367031,m1,NA
0.438957400453277,0.8528657953582,m1,NA
2.86040832784586,0.185853021484218,m1,NA
3.87706748516718,0.660450428409851,m1,NA
1.46500455199555,0.174270139171858,m1,NA
3.17689030665485,0.213286621489679,m1,NA
0.135848944746424,0.0421615837976569,m1,NA
1.99462773107085,0.495293819072423,m1,NA
3.15147951323725,0.970952241796302,m1,NA
1.15439404630149,0.488776535956888,m1,NA
3.30235567676695,0.710415581516805,m1,NA
3.66440639307303,0.349482358638663,m1,NA
3.71651322103571,0.69146441363846,m1,NA
1.06144236516254,0.0220469212287571,m1,NA
0.804106248692144,0.575776012561517,m1,NA
2.9794785452988,0.282010510738706,m1,NA
3.33833277241141,0.0685107205370441,m1,NA
1.13328135449765,0.0701086189630441,m1,NA
2.90380226710765,0.770297107987572,m1,NA
0.230729630199261,0.893986077755224,m1,NA
3.16671553886309,0.401799245296163,m1,NA
0.167663528805599,0.200740482895751,m1,NA
0.0100245404141024,0.477643935631961,m1,NA
0.948012549838983,0.262133226657053,m1,NA
0.378445581698325,0.163585959675256,m1,NA
2.44527957413113,0.450816270430107,m1,NA
2.80837451975001,0.365197897272068,m1,NA
2.97351072459435,0.426619611840695,m1,NA
1.88144793921895,0.432100701946416,m1,NA
1.48564722896507,0.421431966111297,m1,NA
3.82819885876216,0.750136121461866,m1,NA
3.04204101355141,0.951080140570295,m1,NA
3.74921043043444,0.115823066736921,m1,NA
1.9897922081151,0.835000580188469,m1,NA
1.92410201237258,0.0148754347430076,m1,NA
1.00048425169243,0.729709923527669,m1,NA
2.51295985932369,0.4593254015079,m1,NA
1.16585145614482,0.325266012254055,m1,NA
2.55576058235671,0.661237585894531,m1,NA
0.758710479111411,0.266777633032529,m1,NA
2.87144822104648,0.395435306689702,m1,NA
3.75026143276924,0.402113566702581,m1,NA
2.62910295868013,0.763873529282049,m1,NA
0.182413005932234,0.354020116386702,m1,NA
1.20312883010088,0.359454335039831,m1,NA
2.30894718675595,0.0335008063019486,m1,NA
0.769325867976062,0.129318559563952,m1,NA
3.00324416872067,0.0817909050741,m1,NA
2.80646865386982,0.0821236124958377,m1,NA
1.23657189026987,0.322312621424324,m1,NA
2.05732101271907,0.22891911412566,m1,NA
0.605333562280517,0.644181183104985,m1,NA
0.668876743036788,0.913150783569086,m1,NA
0.690858932561707,0.858550607077894,m1,NA
3.83362850921741,0.249488195562037,m1,NA
1.36232325446559,0.457985769840307,m1,NA
2.28702659048885,0.589806545655127,m1,NA
3.32024141175672,0.619209533807007,m1,NA
0.969765914640855,0.990168841662817,m1,NA
1.86454874910833,0.445470138410805,m1,NA
1.87295021818485,0.924366350944969,m1,NA
3.80623195918882,0.361458737347857,m1,NA
2.99590549935959,0.734790118629811,m1,NA
0.144671142661013,0.785124772091163,m1,NA
0.642957734964322,0.79835521648638,m1,NA
3.60585028596502,0.922990562734776,m1,NA
3.66635417218367,0.597418758653686,m1,NA
0.339462000357918,0.101409896031604,m1,NA
0.15259491692856,0.618059313879698,m1,NA
0.143349179179873,0.580030497226398,m1,NA
0.988910783499014,0.683125606489251,m1,NA
1.87112539289845,0.710965992812533,m1,NA
0.583573094031773,0.0285937200536719,m1,NA
2.43477098420495,0.160110381086124,m1,NA
2.93101363507612,0.493687209379626,m1,NA
3.59699618287105,0.581225447798963,m1,NA
2.02315648325952,0.389536845582305,m1,NA
3.00417784789577,0.576763193325954,m1,NA
0.186564863196574,0.593817791441921,m1,NA
2.70305032686051,0.704408871379332,m1,NA
2.07133336618682,0.796265535234241,m1,NA
2.03178436193801,0.592129537464469,m1,NA
2.11212989279674,0.721881287010037,m1,NA
3.66030356762698,0.135182031068369,m1,NA
