gen,model,alpha,beta,gamma,pWeight,dist1
20,m1,1.61818385516275,0.371973741766724,NA,0.000180083776134646,0.00940990463976781
20,m1,1.32700653558659,0.680632776506227,NA,0.000148366845375997,0.0111915818536662
20,m1,1.54723144932663,0.526194371314412,NA,0.000135278283566465,0.00373614154346798
20,m1,1.30725861441418,0.77108198241069,NA,0.000189176233831224,0.00611223587273003
20,m2,0.892283793099916,0.687328768123605,NA,0.00967920892387107,0.0111912462004854
20,m1,1.05970080565033,0.930577318095615,NA,0.000275299642350021,0.0151061916504726
20,m1,1.4156105697183,0.549119730056318,NA,0.000127968464350572,0.000685096267621805
20,m3,0.0345372536642583,NA,0.860733340551526,0.0247077076183998,0.0164638051683654
20,m1,1.36995707416303,0.621737549976689,NA,0.000134687681139949,0.00772116598389946
20,m1,1.27426940836027,0.637648937803142,NA,0.000142866161722138,0.0104400820071382
20,m1,1.46918899038945,0.642148864506143,NA,0.000148617748900139,0.0087770290374112
20,m1,1.15894504630491,0.910343017142401,NA,0.000272224205311277,0.0121279283197176
20,m1,1.71634279098886,0.392112624892233,NA,0.000198902217294164,0.00337744280194746
20,m1,1.29902818113229,0.579858967168248,NA,0.000138071858023288,0.0139401553333796
20,m1,1.71430926807544,0.432841426741883,NA,0.000185864476946563,0.0152991271134589
20,m1,1.86294876009429,0.368797420344181,NA,0.000327323417121211,0.00203154332428222
20,m1,1.14405620100509,0.781754428722404,NA,0.000186982969270061,0.00942184606715492
20,m1,1.47659964622379,0.533237869624486,NA,0.000128596864412991,0.00133683858670295
20,m1,1.4319237087919,0.576453297437005,NA,0.000129295382180579,0.000377190495992796
20,m1,1.50483264667295,0.424576728515202,NA,0.000147622970340623,0.00329079110809915
20,m1,1.59944667149603,0.4506194520318,NA,0.000147880972049541,0.0108593779184847
20,m1,1.72543082782671,0.377988199965184,NA,0.000209705637223866,0.00716464510225756
20,m1,1.28025872255596,0.52621718383267,NA,0.000150380071593365,0.0105823449249581
20,m1,1.13398487303126,0.714651654495116,NA,0.000175602198644392,0.0150373873630406
20,m1,1.41418146841894,0.57966062147184,NA,0.0001292791458511,0.00255991613903594
20,m1,1.06403251514005,0.815003110047824,NA,0.000208099541778557,0.00077192497409741
20,m1,1.43215013370672,0.539190021126702,NA,0.000127781649200942,0.00501239298956401
20,m1,1.65187763851378,0.368320843470483,NA,0.000189126287672885,0.00556631066378389
20,m1,1.37253053920019,0.653403313715044,NA,0.000141787437673989,0.012759905156189
20,m1,1.43350227503684,0.572236349617504,NA,0.000128944334111133,0.0155283112811319
20,m1,1.58039522656919,0.492543521681605,NA,0.000140188867394544,0.0133450745712794
20,m1,1.28442157697967,0.617349773438148,NA,0.000140183580309131,0.0104642929843084
20,m1,1.09465154809264,0.687175249999806,NA,0.000188271985350933,0.00451481586791663
20,m1,1.20961908180437,0.628193967593107,NA,0.000154666165077144,0.00705272020986154
20,m2,1.99914662767633,0.364315783839755,NA,0.007244546103643,0.0088805863631342
20,m1,1.67341866279751,0.334679698875368,NA,0.000219776609988753,0.00767840628468904
20,m1,1.29286638820219,0.575110114815089,NA,0.000139428545259468,0.00575824669377425
20,m1,1.31379944433569,0.630953264480231,NA,0.000138234078481137,0.00287920663023137
20,m1,0.977802537738095,0.814967269527312,NA,0.000235141158518764,0.00615062073167615
20,m1,1.38699159024982,0.577734591890546,NA,0.000129502366115751,0.0104611006473969
20,m1,1.56363383560909,0.392946026822591,NA,0.000162664413939374,0.00908557831275804
20,m1,1.39407417556462,0.470214803265666,NA,0.000141520057811194,0.000609925561348293
20,m1,1.17989287479609,0.679973473508727,NA,0.000162389931327786,0.00954152454012525
20,m1,1.52527162676735,0.483794027434444,NA,0.000133984352439708,0.0107724358989647
20,m1,1.63452764476412,0.520736289201699,NA,0.000155052522180359,0.013437908368862
20,m1,1.3662856287861,0.617052069416583,NA,0.00013398172411598,0.00475910128564051
20,m1,1.48579458953172,0.462173794556732,NA,0.000136422916986233,0.00497816021964929
20,m1,1.63308073308036,0.3630716106991,NA,0.000188289412772289,0.00579099760423218
20,m1,1.40657128623944,0.616171396957154,NA,0.000134323006184717,0.000479688431294422
20,m1,1.6764527737166,0.420916251516226,NA,0.000173677379138549,0.0120423599505838
20,m1,1.20603432568356,0.642409780276083,NA,0.000155253777228183,0.0150229260767017
20,m2,1.58558949173495,0.712941181377329,NA,0.00652722967651754,0.0155664586506001
20,m1,1.51347819259733,0.556051826271842,NA,0.000133323024068894,0.0128599321832833
20,m1,1.40535584493319,0.53975303397848,NA,0.000128576778882996,0.000338772289553093
20,m1,1.42577848253038,0.44183178211142,NA,0.000146924509014446,0.012749365313957
20,m1,1.55252832143525,0.463143618510454,NA,0.000139249666809787,0.00814104376076972
20,m1,1.39958179739084,0.50909612552075,NA,0.00013198498754418,0.0157490688081067
20,m1,1.8559119912665,0.410704811976147,NA,0.000300421582686112,0.00223978345343939
20,m2,1.46712479560601,0.342061533280563,NA,0.00688153024103013,0.00155107970013458
20,m2,1.51314820034407,0.187541475754962,NA,0.0094499402323774,0.0122245881523686
20,m1,1.47632240839695,0.514130273914164,NA,0.000129019294240377,0.0100470362713731
20,m1,1.66524897372305,0.389250356006555,NA,0.000181618748394533,0.0123422310473385
20,m1,1.5476018748987,0.519899311371222,NA,0.000135033759118896,0.000716224294207455
20,m1,1.28399619410892,0.613157776615284,NA,0.000140087811639745,0.00792127439239283
20,m1,1.57058382300979,0.571073212495885,NA,0.000146973335858288,0.0147133840148058
20,m1,1.39247192170987,0.625927339966402,NA,0.000135802651141991,0.00404567719093983
20,m1,1.57664365246236,0.410244437076943,NA,0.000156084395846826,0.00514512032538015
20,m1,1.62402496941868,0.368452108521165,NA,0.000183204398235396,0.0111126912830161
20,m1,1.288332597234,0.59285880396724,NA,0.000139354143488594,0.00832557284954904
20,m1,1.12621741666538,0.781873392204682,NA,0.000188981548720857,0.013765747233647
20,m1,0.975266427952833,0.852294370681792,NA,0.000243042116045452,0.0111343922607834
20,m1,1.37537219382895,0.595785106526753,NA,0.000131191051509646,0.0094480110559942
20,m1,1.41075029657458,0.517339093865632,NA,0.000130012231231363,0.0101843461630243
20,m1,1.50703525166195,0.470110716694626,NA,0.000135029348565771,0.0133832068318548
20,m1,1.57233610101319,0.553233529594237,NA,0.000143377913571396,0.00545671634224394
20,m3,0.0883031715047719,NA,0.82623195669759,0.0609225926717714,0.0141417943597051
20,m1,1.4164105397726,0.446599724618013,NA,0.000146377212056615,0.0140749585835774
20,m1,1.29100567169168,0.602983247297973,NA,0.00013886596010058,0.0104510391427098
20,m1,1.53947735373133,0.498686023958351,NA,0.000134103084578207,0.00710279269083141
20,m1,1.54808835064905,0.372641161811882,NA,0.000173663741900302,0.00374249832514597
20,m1,1.28013089694406,0.656703845663525,NA,0.000144568641467299,0.00435178098023419
20,m1,1.34000615823723,0.4884476008887,NA,0.000146021582902259,0.00635509592222139
20,m1,1.12968646616455,0.878465347843846,NA,0.000236620332969633,0.00953593159055999
20,m1,1.32104938628369,0.615723163210017,NA,0.000136055556393844,0.00354361644179058
20,m1,1.50946677665965,0.396512138976473,NA,0.000160234154676036,0.00768482313897027
20,m1,1.30770698281141,0.536410327532598,NA,0.000141352518561627,0.0100112107113032
20,m1,1.27541186123314,0.711216136298023,NA,0.000157778852970286,0.0152494017224223
20,m1,1.31384170771982,0.649507262184746,NA,0.000141057153713661,0.0140311666625733
20,m1,1.71759638386854,0.297011805132201,NA,0.000278128836451245,0.0124497207186466
20,m1,1.63343295279528,0.505322918763868,NA,0.000153009429502787,0.010048425846543
20,m1,1.41999966373262,0.559531342084483,NA,0.00012804881026511,0.0162607902112699
20,m1,1.22427654660509,0.70925508914953,NA,0.000159780572028343,0.0157393512111524
20,m1,1.11446529665132,0.674111934369666,NA,0.000181729610286318,0.00561796145479211
20,m1,1.43722846326794,0.557306580906743,NA,0.00012803345211052,0.0161785572215612
20,m1,1.4160635763518,0.696407684820216,NA,0.000164125638395283,0.00517185554716876
20,m1,1.62056750568665,0.463602315182911,NA,0.000150284569945576,0.00156944556896404
20,m1,1.48864052977512,0.469119249665404,NA,0.000134900341621092,0.0145555486184795
20,m1,1.28825184178485,0.635350600608183,NA,0.000141030345377296,0.0154671992614465
20,m1,1.4050874079673,0.783358566115846,NA,0.000230920086259275,0.0148898843577069
20,m1,1.37915756157356,0.506915136469846,NA,0.000134601817015352,0.000200557298965906
20,m1,1.2003351786797,0.681085680141287,NA,0.000158389730671699,0.0158468629940159
20,m1,1.41200761750866,0.480320721610347,NA,0.000136416935384146,0.00706173750558442
20,m1,1.38968052032706,0.600189136725382,NA,0.000131439520640239,0.000590484174118559
20,m1,1.1013369397284,0.74543455708409,NA,0.000186665196145651,0.00834126738594194
20,m1,1.4023389213734,0.598008855802175,NA,0.000131210249548192,0.00333382460250226
20,m1,1.14314295121339,0.832225035491756,NA,0.000208076408952727,0.00293109921099654
20,m1,1.27946186476226,0.563846824317759,NA,0.000143267683425932,0.004375093083294
20,m1,1.19347995877468,0.6304895237422,NA,0.000158869579330271,0.0147728932485276
20,m1,1.34579070633078,0.535621318827932,NA,0.000134689286113397,0.0104055393133295
20,m1,1.37474697304326,0.52206765242677,NA,0.00013269752543892,0.0120254931262947
20,m1,1.76195901573326,0.406920192621756,NA,0.00021769356181878,0.0122325653237732
20,m1,1.28192986034205,0.637297919068031,NA,0.000141920929233855,0.00446743272323279
20,m1,1.13164724293431,0.709616807423778,NA,0.000175843206252377,0.0140184896301635
20,m1,1.29878646863306,0.633038161718022,NA,0.000139732995028181,0.00537100348680897
20,m1,1.61890462330353,0.496647006302684,NA,0.000148507091193965,0.00256940388847108
20,m1,1.35833628681321,0.676029591289786,NA,0.000148069683055962,0.00527815816326423
20,m1,0.924726432667497,0.984987803462884,NA,0.000359584907604339,0.0162243276200834
20,m1,1.43015104299049,0.624174671663427,NA,0.000137641676497436,0.00721881705122624
20,m1,1.62315366998751,0.37777366718435,NA,0.0001776117697694,0.00396542656630669
20,m1,1.45470876568269,0.511516195688206,NA,0.000128978917604524,0.0118073467660693
20,m1,0.956340384545263,0.851993404158917,NA,0.000250824290645731,0.0135002943490406
20,m1,1.63205801000485,0.44773490408592,NA,0.000155190540944595,0.00245538247025515
20,m1,1.335867721328,0.52812441115258,NA,0.000137379745904468,0.0127503725169171
20,m1,1.5479535918507,0.51962382694371,NA,0.000135074999233153,0.0125809425636475
20,m1,1.61921902835316,0.451968834339743,NA,0.000151543368069198,0.01294872368383
20,m1,1.39995390533622,0.579040782526111,NA,0.000129276181502948,0.0112466216796397
20,m1,1.19731839588018,0.685539000446874,NA,0.000159405510722957,0.0151504615026262
20,m1,1.35235589392546,0.59773068571,NA,0.000132375480242303,0.000473099647821828
20,m1,1.7823168420957,0.322427448213372,NA,0.000286844681407306,0.00794949952155925
20,m1,1.27349508871404,0.66754504898451,NA,0.000146943266524067,0.00646481173039603
20,m1,1.41940282298762,0.545509429132307,NA,0.000127907051274228,0.00463906459387985
20,m1,1.54935398309131,0.529044898081202,NA,0.000135792084063292,0.00391002223644583
20,m1,1.61884014354446,0.430322264304773,NA,0.000155973142681152,0.013842525852304
20,m1,1.09982701363029,0.834539272360321,NA,0.000210285746749074,0.0125096389226194
20,m1,1.57145465151061,0.379388560718521,NA,0.000170440191706818,0.00701322867428088
20,m1,1.58078221072333,0.630267958044256,NA,0.000174673589210279,0.0133898626201967
20,m1,0.798547857183333,0.912909152588637,NA,0.000399718395975059,0.0108702560600946
20,m1,1.34705496596809,0.590763083931426,NA,0.000132326011294714,0.00340275080616719
20,m1,1.21529888915309,0.626716718662061,NA,0.000153306768617054,0.00703507679827307
20,m1,1.52891844685185,0.488068128163342,NA,0.000133827048569744,0.00354807419395413
20,m1,1.63588160917919,0.44969198463813,NA,0.000155818515480377,0.0105613433072165
20,m1,1.57788461826327,0.4916210387425,NA,0.000139783340653931,0.00134581232350491
20,m1,1.71980143674327,0.447777895937288,NA,0.000186386888660017,0.00660363799792597
20,m1,1.41272368889451,0.399413195544423,NA,0.000171506920064525,0.00703460664882316
20,m1,1.38297000842798,0.61791182014392,NA,0.00013406125185649,0.00319419896895837
20,m1,1.38041059300388,0.578089121446678,NA,0.000129770716199081,0.0142628363028858
20,m1,1.50346744631965,0.524634483663864,NA,0.000130214087015148,0.00063627743907609
20,m1,1.78451810926733,0.458513699291064,NA,0.000226540497854631,0.00295363938575441
20,m1,1.21174419812748,0.755963650089433,NA,0.000174298367448889,0.0144891411719801
20,m1,1.01187916740558,0.904963512360328,NA,0.000257349221162064,0.0162390327574485
20,m1,1.05852719756754,0.9825917561855,NA,0.000341581767844339,0.010697813911566
20,m1,1.32918921766422,0.642304785705035,NA,0.000139110060138564,0.00451261326621155
20,m1,1.38473383560012,0.560306228747479,NA,0.000129178725608668,0.0108862710451009
20,m1,1.28563806661067,0.700051029358438,NA,0.000154162005501803,0.00611234372412862
20,m1,1.15755361525537,0.746331842937587,NA,0.000175869738784833,0.0137411776469558
20,m1,1.41301926783668,0.691187335708786,NA,0.000160799369969895,0.00781555618291302
20,m1,1.41789394540912,0.574400705928781,NA,0.000128866963401721,8.70708451481918e-05
20,m1,1.43255399274248,0.624479665241476,NA,0.000137934628038208,0.00849987857968354
20,m1,1.43578476476903,0.59604244813375,NA,0.0001320727193924,0.000142775383003218
20,m1,1.59078693645938,0.485771990290001,NA,0.000142350588607738,0.00585214045737229
20,m1,1.09911010181467,0.78489761643698,NA,0.000193889509547977,0.010565010017141
20,m1,1.25669802628175,0.755418304797011,NA,0.00017466229243361,0.00138627703928744
20,m1,1.23571568619024,0.610087825818179,NA,0.000149134445722379,0.00275356032749456
20,m1,0.947243462303219,0.925442202872112,NA,0.000288641046487916,0.0020474995793886
20,m1,1.35767552262554,0.675427700876563,NA,0.000147828612451089,0.0166213678833033
20,m1,1.00517882701124,0.906996962497215,NA,0.000259877400024476,0.00858401619887333
20,m1,1.49697252215909,0.563478532704513,NA,0.000132298937201191,5.23972332238882e-05
20,m1,1.69444973046778,0.38828898894727,NA,0.00019166601191424,0.0073600723263669
20,m1,1.68811062445212,0.377809009623948,NA,0.000194509684142337,0.00463289341714624
20,m1,1.71566954703858,0.438920172867799,NA,0.000185495010766335,0.0162304071541807
20,m1,1.52371702184873,0.471662514655382,NA,0.000135538233228377,0.0111761729602966
20,m2,1.18640106043436,0.664376149964528,NA,0.00653299582743494,0.0137460765167432
20,m1,1.69426546405405,0.339285381188002,NA,0.000222729959906099,0.016477620870169
20,m1,1.28258004773064,0.577242737786833,NA,0.000141210910185875,0.0159311308557809
20,m1,1.48400619949656,0.442248008925437,NA,0.000141951169619355,0.0129012381099044
20,m1,1.08353945632864,0.810605185816966,NA,0.000203372976400068,0.0118968512171414
20,m1,1.57455403693174,0.468502919427688,NA,0.000141150304414653,0.0102570745652639
20,m1,1.25591105358812,0.706040177624639,NA,0.00015677138884371,0.00315726109424882
20,m1,0.935300003641787,0.869821472315962,NA,0.000265667230704917,0.00422392634455476
20,m1,1.74885751817788,0.377222509885319,NA,0.000222250560585535,0.00491042558650027
20,m1,1.40118964262096,0.6660614649372,NA,0.000148053456999189,0.000629733100105269
20,m1,1.13871062778069,0.672602417501197,NA,0.00017336825219952,0.00251336281961991
20,m1,1.56027566645617,0.428852938220964,NA,0.000148077041017682,0.0154723493019718
20,m1,1.61555079969342,0.395182857794059,NA,0.000167622560168018,0.00555554896830813
20,m1,1.36321188023555,0.57229179908512,NA,0.000130617023183783,0.0011101609997997
20,m1,1.7108425701339,0.457231978643228,NA,0.000181403127685712,0.0147185836164423
20,m1,1.73318633501615,0.406327394202286,NA,0.000201597091983418,0.0131394832175211
20,m1,1.41688597861252,0.534011001573442,NA,0.000128341398045512,0.00683326203130804
20,m1,1.29569210379412,0.709066356471344,NA,0.000157165646733218,0.00149012828523161
20,m1,1.83447665492118,0.347780994471942,NA,0.000309672587970803,0.0053399488986809
20,m1,1.39353181905287,0.544353966630128,NA,0.000129030986798585,0.0151207284977285
20,m1,0.996686225109196,0.706036427803674,NA,0.0002366277513643,0.00053774957570011
20,m1,1.25665441447289,0.620606270323644,NA,0.000144651020882895,0.0123315425441489
20,m1,1.07627240727392,0.782371762543947,NA,0.00019806084880357,0.0164928949525119
20,m1,1.65396196646239,0.398408333906561,NA,0.000174557693993657,0.00945961450289175
20,m1,1.65482738642192,0.427693179243901,NA,0.000165286047987843,0.0099658650960318
20,m1,1.26772450745934,0.608909080500573,NA,0.000142635783774824,0.00272593473008438
20,m1,1.12524395135519,0.724488149850613,NA,0.00017859750984962,0.00890780757166466
20,m1,1.3316996329931,0.631483831087107,NA,0.00013722621799349,0.00487814281216417
20,m1,1.20264190436992,0.701956356158232,NA,0.000160846144928516,0.00311107260315918
20,m1,1.40366633947412,0.549298218451812,NA,0.00012836036324218,0.00116618052389602
20,m1,1.61540799833543,0.426494733615973,NA,0.000156328706104921,0.00824606103460917
20,m1,1.66647023500942,0.416523410259755,NA,0.000171738041353837,0.0166015287732261
20,m1,1.51281659724998,0.550578839076573,NA,0.000132608080839573,0.0109452022182778
20,m1,1.20956816315386,0.608168268992861,NA,0.000156079702668197,0.00304919636030772
20,m1,1.49507445902979,0.569208946038059,NA,0.000132889066392489,0.00385302996949508
20,m1,1.50955599380372,0.59599250697124,NA,0.000140527491409351,0.00863054929735187
20,m1,1.49782679723454,0.591208718059237,NA,0.000137434061095773,0.0101402845116305
20,m1,0.982572682238802,0.860103835001243,NA,0.000242766978364426,0.00377930741354443
20,m1,1.08224037414112,0.918038489144716,NA,0.000264863972506871,0.0120789541770207
20,m1,1.48277421229406,0.537899250101311,NA,0.00012902246579753,0.00273701522276168
20,m1,1.39153693931147,0.710266430239472,NA,0.000167142243936289,0.00116183050759389
20,m1,0.985721250794172,0.924885501976996,NA,0.000276747686026433,0.00770358295737685
20,m1,1.56182841499975,0.49161024564726,NA,0.000137272054717648,0.0133808852403138
20,m1,1.45323634474464,0.492283362640927,NA,0.000131279971631106,0.000465598609390857
20,m1,1.84947908715658,0.250797273375565,NA,0.00048783216843001,0.00500011034470726
20,m1,1.79191421723387,0.40573297982701,NA,0.000238982744389971,0.0101164268786176
20,m1,1.56995183605114,0.497456304510583,NA,0.000138292468712354,0.00308499293162113
20,m1,1.35665411766411,0.52161281680986,NA,0.00013513758124752,0.013843180415631
20,m1,1.82134543712948,0.308419302202238,NA,0.000338819948634062,0.00264831353120992
20,m1,1.43665215318019,0.290378576777253,NA,0.000294574394909368,0.0155569329911472
20,m1,1.40600075549334,0.60711231455818,NA,0.000132650474604424,0.0153190584374201
20,m1,1.39465566680677,0.637117198221761,NA,0.000138498573184337,0.0126434328156132
20,m1,1.51043589758672,0.438674963796263,NA,0.000142745345459973,0.0124906347614383
20,m1,1.43921328645437,0.53973408016669,NA,0.000127732474831864,0.0136238004703821
20,m1,1.6683019662447,0.393991682131508,NA,0.000180420295268493,0.0122078620646828
20,m1,1.31804764149045,0.670232451829328,NA,0.000145434138504148,0.00140609387123137
20,m1,1.28973762806323,0.69734412560761,NA,0.000153296650466695,0.00236834061870498
20,m1,1.28437061881119,0.710787823413148,NA,0.000157623547020202,0.0143557135602873
20,m1,1.44461593747634,0.530214172038857,NA,0.000127925541646072,0.00545885736122859
20,m1,1.50369907635623,0.612654517525363,NA,0.000144401928279809,0.00188419621897706
20,m1,1.62807122733996,0.494476812634542,NA,0.000150903130896051,0.00895744784492428
20,m1,1.38321286152575,0.634694335603826,NA,0.000137436145475815,0.00459330602667387
20,m1,1.03250354063556,0.795466103895336,NA,0.000212141828239302,0.00763634654256804
20,m1,1.58074081922099,0.448790933198208,NA,0.000145283717921585,0.00636210578710537
20,m1,1.36429837932022,0.588134627233165,NA,0.000131070822505496,0.000648208959878373
20,m1,1.60475118303263,0.42375105902092,NA,0.000155214294274438,0.0138757429233591
20,m1,1.17203163370513,0.63007459446238,NA,0.000165467325725232,0.0150368241662896
20,m1,1.2806297016243,0.63439545523383,NA,0.00014179918667911,0.00742606325309936
20,m1,1.36924252083173,0.617985836998935,NA,0.0001340847639985,0.00734036017945985
20,m1,1.4463889232906,0.5320079573148,NA,0.000127871201807624,0.0157277933531405
20,m1,1.36449634601385,0.572081154089232,NA,0.000130520873731055,0.0104536505457336
20,m1,1.3165433316192,0.629154557545349,NA,0.000137812566378646,0.0152502170853073
20,m1,1.38250078942444,0.498194378611954,NA,0.000135899243033327,0.001697839989746
20,m1,1.21913972184483,0.746204916165083,NA,0.00017063613271435,0.00820781462802282
20,m1,1.54291590494736,0.496346917715699,NA,0.00013460541622888,0.00164092499554716
20,m1,1.35925948082349,0.513539093229688,NA,0.000136158972009142,0.00601915066921001
20,m1,1.0834233390886,0.736254020926528,NA,0.000191072755035925,0.0147845171336002
20,m1,1.14382283522093,0.596195211588093,NA,0.000183429230833596,0.0155856925194272
20,m1,1.3793357814826,0.529614256049285,NA,0.000131279330780676,0.0134346839687361
20,m1,1.73817391092751,0.400381670541973,NA,0.000206218396089301,0.00489365433848673
20,m1,1.42623580122979,0.49037186677478,NA,0.000132970692188103,0.00248504088034081
20,m1,1.63871718640274,0.323212128681825,NA,0.0002221497521882,0.00585151594991273
20,m1,1.65730039337621,0.440302843504068,NA,0.000163284524612057,0.00178615416041193
20,m1,1.20105160214958,0.608933404271291,NA,0.000158528488890612,0.0149189814317543
20,m1,1.6487507735747,0.294429699171761,NA,0.000258401837651315,0.0143421704685868
20,m1,1.54214657314072,0.481190001755126,NA,0.000135731631261136,0.00716828236976696
20,m1,1.65795234377422,0.401371089923576,NA,0.000174455852317041,0.00776691035740481
20,m1,1.49681393567238,0.580863264261204,NA,0.000135095020751286,0.0104523384735313
20,m1,1.12557967742379,0.658370610051374,NA,0.000179049949940461,0.00904142267792936
20,m1,1.45034118589755,0.603510876166008,NA,0.000134555943077643,0.00613706142381148
20,m1,1.47007863804454,0.632657972981175,NA,0.000145223164231584,0.0119223447427327
20,m1,1.65755940178401,0.465720024012908,NA,0.000160192577155786,0.00849457488509101
20,m1,1.43372563453108,0.479037621912271,NA,0.000134753973299822,0.00425450225917851
20,m1,1.49728105468797,0.456505643297245,NA,0.00013774613409012,0.0131420465858752
20,m1,1.28069733974767,0.5879995948564,NA,0.000140866375937345,0.00402758337172126
20,m1,1.40792533995995,0.571210273111389,NA,0.000128678714163399,0.0107078609174686
20,m1,1.40889130159284,0.539086140799877,NA,0.000128439091445013,0.0087005279228515
20,m1,1.69695551730544,0.490652946217037,NA,0.000175670191776843,0.00143417620836908
20,m1,1.59021635747596,0.528717024739818,NA,0.000143761039472457,0.00190693471822018
20,m1,1.14162502182906,0.775754518722279,NA,0.000185404794770068,0.00713893390333641
20,m1,1.58976666468536,0.361764444554678,NA,0.000183005971101511,0.0125770094681763
20,m1,0.778523085457504,0.956612733242664,NA,0.00046271642280954,0.0120445042134989
20,m2,1.36473989173898,0.870501738536001,NA,0.00773414807486247,0.00755609020759064
20,m1,0.91433989512831,0.936010726580008,NA,0.000311367742182547,0.00961195851852164
20,m1,1.17001276611657,0.741658673223355,NA,0.000173159549624902,0.00345128450033773
20,m1,0.881533593204593,0.988485813472649,NA,0.000389039196638316,0.00439988796722959
20,m1,1.23072853462192,0.852918811189426,NA,0.000235805678574844,0.0156693702420744
20,m1,1.16151851246919,0.792855274099491,NA,0.000189822200245274,0.00839422353059159
20,m1,0.988556224032858,0.897181703408001,NA,0.000257484851008872,0.00406563172742354
20,m1,0.946301137330075,0.893780836294053,NA,0.000269959460135917,0.00045574729213186
20,m1,1.2433598476653,0.7712952330494,NA,0.000181474044683055,0.00734821841165209
20,m1,1.30671021112338,0.584113831447497,NA,0.000136718180614672,0.00768000301837848
20,m1,1.50012940122744,0.482372184173153,NA,0.000132823270808632,0.00709537800498675
20,m1,1.46956698509711,0.554671661285069,NA,0.000129082109304221,0.00488233018585605
20,m1,1.23748177141927,0.758005375065462,NA,0.00017509377234913,0.0159808889695569
20,m1,1.3658145798196,0.663265525358925,NA,0.000144356215769169,0.0147867706466472
20,m1,1.43139802130912,0.374573403500734,NA,0.000185512960604246,0.00350135633027211
20,m1,1.31137595349445,0.655019959453757,NA,0.000142207642816058,0.0140913622128872
20,m1,1.2069526721633,0.619149459774582,NA,0.000155866884326981,0.00158945154409748
20,m1,1.27540206472482,0.562568656703181,NA,0.000144362932039122,0.0139180244400956
20,m1,1.04195741509773,0.7933077041811,NA,0.000208930315447993,0.0073084708855575
20,m1,1.37755798343774,0.523047759913585,NA,0.000132247221278988,0.00722609225454777
20,m1,1.21022968132735,0.69910799806314,NA,0.000159321379348308,0.000996265814370946
20,m1,1.3086262626419,0.515084667820223,NA,0.00014579128430155,0.00104264239458565
20,m1,1.20530011285655,0.636881901969032,NA,0.000155491054411514,0.00258700597734466
20,m1,1.42594963754996,0.56640263349996,NA,0.000128377421240995,0.00571101200886202
20,m1,1.01116224187076,0.83850333579809,NA,0.000227273097711452,0.000169478054050551
20,m1,1.25907577489915,0.53720806626295,NA,0.000153806587685008,0.0155089156070457
20,m1,1.20075356532897,0.65442264514129,NA,0.000156608091700464,0.0141178488109143
20,m1,1.3935384152911,0.586761198636658,NA,0.000129978378504062,0.00532814368964175
20,m1,1.30907172099702,0.54527195410755,NA,0.000139628760464526,0.00862424286605324
20,m1,1.06855617998244,0.773147846056433,NA,0.000198581951812874,0.00424966229316886
20,m1,0.97681257991835,0.806469989351786,NA,0.000234940682823538,0.0105940052304151
20,m1,1.9028773706373,0.320620375291653,NA,0.000436334537592799,0.0116471598370725
20,m1,1.34904200840939,0.537083542888984,NA,0.000134044961386532,0.00388837420998645
20,m1,1.19884892211796,0.705535239600109,NA,0.000161991946655697,0.00894160354365094
20,m1,1.17592729008445,0.654489913691684,NA,0.000162804304302663,0.000726873233133605
20,m1,1.65922309413919,0.443767630425662,NA,0.000163255126215674,0.0076320840623255
20,m1,1.19112941302416,0.714524302886581,NA,0.000164686973911295,0.00721811867989964
20,m1,1.57157225584104,0.50809756268399,NA,0.000138548878574297,0.00360470014070414
20,m1,1.27432291640626,0.666098951211437,NA,0.000146618944718096,0.0115958120353058
20,m1,1.48560272148911,0.461767682532392,NA,0.000136519742326785,0.0104408222961645
20,m1,1.39649148710244,0.689100694129821,NA,0.000157120366586698,0.00589093493079794
20,m1,1.60916069945946,0.402513585804074,NA,0.000163428865438296,0.0143161138170898
20,m1,0.970565878264571,0.92760623898334,NA,0.000282666633085239,0.0162731668441622
20,m1,1.53126640010414,0.534239773930983,NA,0.000133521583073529,0.00634654858297007
20,m1,1.58073628703257,0.509215789545745,NA,0.000140271284197869,0.0102215108635054
20,m1,1.39676840492144,0.568098166251725,NA,0.000128772336331509,0.00722937357349628
20,m1,1.06572958546917,0.936594805825976,NA,0.000281825818367094,0.0122118513831448
20,m1,1.67680866567685,0.455467342188392,NA,0.000167544126178952,0.0111626608935185
20,m1,1.46525822163257,0.468979428403157,NA,0.000135306870990625,0.0147212697210379
20,m1,1.75526914694967,0.39149893295109,NA,0.000219231892007124,0.00888061573667357
20,m1,1.49648929247216,0.486347112535924,NA,0.000132163935718323,0.0106994923900395
20,m1,1.64010021468557,0.504692683985311,NA,0.000155021220804634,0.0107918899534917
20,m1,1.52237551076058,0.476331646615287,NA,0.000134746291406469,0.00117399002513545
20,m1,1.00234413643345,0.840634178868292,NA,0.000230515019071395,0.0107482194909987
20,m1,1.73454797227878,0.288616899600227,NA,0.000298875694301046,0.00990501253180861
20,m1,1.77934680671418,0.365679573300801,NA,0.000248225716183448,0.00167471707873582
20,m1,1.47847596442239,0.486657830730817,NA,0.000131805799534589,0.00628979859760691
20,m1,1.65900006191363,0.491984764564611,NA,0.000160464693125253,0.00454374364035296
20,m1,1.2815564018409,0.606283849430068,NA,0.000140326454391835,0.00718731792059304
20,m1,1.28251290302488,0.683284212133328,NA,0.000149676528712216,0.0164501559264428
