alpha,beta,model
2.56218001672346,0.0944722716158722,m1
3.83941369350161,0.546696940775495,m1
3.85051263002027,0.443918185043149,m1
2.1591374800913,0.284845794799505,m1
2.63468238417897,0.0725211382559501,m1
3.96461611684877,0.313719135323539,m1
1.60574781310651,0.20927619603998,m1
1.89620296804793,0.241355000279145,m1
1.87199095652904,0.385077362974174,m1
0.703327719110996,0.093127042390639,m1
1.24277769916505,0.0968976911213249,m1
2.9664095368376,0.0623896987130865,m1
0.988878566478379,0.975818866536021,m1
1.05214198433049,0.202977486092597,m1
0.870283155956306,0.584597600226523,m1
3.41319808587525,0.0373339339203667,m1
1.82662196144182,0.982014490122907,m1
2.44580486736912,0.755450802177656,m1
3.52988624631334,0.199613090794068,m1
2.21992778846808,0.739355095615145,m1
1.85562771869078,0.827948084944161,m1
2.36754015536886,0.942621684675571,m1
0.876868576614186,0.00205890401313081,m1
1.11731773623358,0.236109231864335,m1
3.40161132093612,0.508085312633542,m1
0.182570959692821,0.0335424293063115,m1
2.68594554237649,0.511345010896213,m1
0.510465886535123,0.384361891999142,m1
0.185650091776624,0.589592702017864,m1
3.37829778597038,0.536961618923815,m1
3.89732268243097,0.81867647937173,m1
1.85785858726874,0.947873638011981,m1
0.0389481646763161,0.0120954836984165,m1
0.791226513134316,0.246172955666902,m1
0.657333528539166,0.883462172799278,m1
3.8580207937127,0.843129228213104,m1
3.5740817468036,0.187072667558445,m1
0.470819726884365,0.0140446862080134,m1
3.8307934164675,0.910107334894128,m1
2.60403079337347,0.695144959566183,m1
1.14484015102778,0.693225310972659,m1
2.2252558067143,0.740279237903655,m1
1.39302741289884,0.310711626316886,m1
0.221537876099348,0.0704924179306254,m1
0.845563577112742,0.503432758308481,m1
3.78221709986124,0.0759023969164118,m1
1.26742824392021,0.318076925514732,m1
3.70200291721709,0.457960293632932,m1
1.698222825801,0.603017190472689,m1
2.79320529292803,0.963843681056751,m1
3.80796401881799,0.662600458899979,m1
1.28417959213629,0.109352880920982,m1
1.27501026251167,0.196645228249719,m1
2.89965332768578,0.193071777326055,m1
2.93588668808807,0.172816925216001,m1
3.40500210002158,0.69028584816982,m1
2.65257564423233,0.977389834246831,m1
1.74379534918256,0.525876909484155,m1
1.42282275098097,0.575451415255433,m1
1.05170968881994,0.326274967592675,m1
2.71210627932567,0.280280656830408,m1
2.64475728444662,0.810547432707623,m1
1.30885005419236,0.395637151221978,m1
0.400751093911007,0.215440867225407,m1
2.87753625087906,0.254673761833925,m1
3.43275053291209,0.217396405180218,m1
2.37815785790794,0.148746747818543,m1
3.82305762331095,0.549976377381478,m1
0.407365833016112,0.735277755152201,m1
3.34680500063673,0.64366213977593,m1
1.10751083249599,0.591610746057704,m1
3.86627491254453,0.958022750017466,m1
3.50287336001173,0.544656661416404,m1
0.597815291278996,0.173913841662928,m1
0.647268561725505,0.278818184578326,m1
3.09797353266831,0.297261377799092,m1
3.12871274692751,0.606420086641796,m1
0.24057818498183,0.829535692346748,m1
1.28814781043027,0.660862576556858,m1
1.75257234857976,0.745187450657366,m1
1.21251709641889,0.994916686865035,m1
2.27060288405698,0.49159884853242,m1
0.77959201834444,0.534317997500533,m1
1.38419947900902,0.268710799474502,m1
0.0058032575333491,0.870566425233381,m1
1.96466245869547,0.288399399066344,m1
0.391429488689639,0.440715517705306,m1
0.439958911073394,0.400240262493258,m1
0.872184799203649,0.139420486119809,m1
1.154216160479,0.782083855730249,m1
2.92276364895143,0.504923866285943,m1
2.42363524013758,0.876737698804587,m1
3.04596337301657,0.032662115567131,m1
2.35769623135123,0.0636308003845625,m1
1.58931898362376,0.694819861137308,m1
1.64410441809986,0.445258322637295,m1
2.24368627722655,0.941279671544442,m1
3.22689818344079,0.558868020800641,m1
3.68102761276811,0.550409372125287,m1
0.373754991341382,0.955265295560239,m1
2.63731459755916,0.957981498842593,m1
1.40120859033708,0.909400450468995,m1
2.30232658541482,0.453899118863745,m1
3.64779776236601,0.896339599646162,m1
1.90823529025447,0.258715752805117,m1
2.45478212390374,0.696667845855234,m1
0.736247285821475,0.875704704980133,m1
2.64256648479775,0.52132109799562,m1
1.23511827305611,0.786887681391789,m1
2.08439480575826,0.149745998021914,m1
0.820951451001689,0.243177274886752,m1
1.50583690475672,0.479218206105521,m1
2.88903447219357,0.962817589765415,m1
0.729417919044383,0.159782797157997,m1
1.52613284906838,0.0163985641968902,m1
0.531281941368245,0.45511535027693,m1
0.313591342547908,0.801150306281634,m1
0.955003220752813,0.368286420944147,m1
0.481348823742941,0.741164494968485,m1
2.41940999031719,0.628048008500366,m1
2.8682439308567,0.899903932689922,m1
1.93659111682791,0.472114627680276,m1
2.94404609216843,0.322818587217713,m1
0.681503015447408,0.0384514260403812,m1
0.496279785447754,0.84753747897665,m1
1.52184007286932,0.251908105034381,m1
2.28091106587928,0.889873336545192,m1
1.5783227395257,0.0236053093704395,m1
0.918762256993912,0.391733916314086,m1
1.51262089198921,0.347058139940491,m1
3.66749621132482,0.766898664687062,m1
0.44566044101119,0.993258081358392,m1
0.043812092019245,0.301958146678749,m1
0.854185265759006,0.145455983221997,m1
3.46769258970115,0.582041791764554,m1
3.00162117631454,0.586863599683624,m1
1.90453790857736,0.809942189928377,m1
3.17850645459909,0.631669635324273,m1
3.35803470012546,0.244392101303907,m1
2.53049846091773,0.577731125731254,m1
1.5486643912727,0.295363180968678,m1
3.74769712232146,0.990771616775077,m1
2.42464551727381,0.0781496618825477,m1
3.68661630571913,0.531163439339493,m1
1.75079395290278,0.0180752644478343,m1
1.47905260080285,0.655461516787065,m1
1.94590253396425,0.354505271005211,m1
1.15195411329344,0.936545616457239,m1
1.98073875799496,0.174952170456992,m1
2.65892689918075,0.717295805176953,m1
0.774123649470508,0.240922780256951,m1
2.79104892801493,0.804778895672644,m1
0.454802515136078,0.416803193486994,m1
3.03327591605205,0.0673172573093325,m1
1.80291472383216,0.760400955375982,m1
1.58712124493159,0.0194752641918603,m1
2.03682471932471,0.621707189431647,m1
3.63779562885314,0.567714249584824,m1
2.68143018878158,0.0651700757215731,m1
2.43788076452259,0.615260215843096,m1
1.37654529337026,0.839632625233149,m1
0.65133262526989,0.814374532164307,m1
3.72730548995174,0.652167236211244,m1
0.78421911933925,0.844103650419274,m1
1.93033037994243,0.105944184200605,m1
0.595475645872764,0.430425656092586,m1
3.31302880828921,0.423557021164801,m1
1.16055130711757,0.738420341271907,m1
3.99695270405523,0.81675822125026,m1
0.576345981478691,0.285056763573084,m1
0.557233178077266,0.0776774663890246,m1
1.61169940013718,0.269265182917006,m1
3.99321780918818,0.489915273834951,m1
1.96199686000403,0.837266268352512,m1
0.639850871176459,0.981002977238502,m1
0.979395275603049,0.892428643366788,m1
2.6171228790246,0.537136461279122,m1
0.492222282240167,0.232829686952522,m1
0.341249623161741,0.175254296538886,m1
2.66890326025523,0.588989024278475,m1
2.30698838350922,0.842662456382764,m1
1.92707612945884,0.644719553928822,m1
3.43907019655779,0.79541828809306,m1
3.25319398764614,0.0844596850702073,m1
3.30845078357309,0.446132373577449,m1
1.35707064853702,0.635296113640768,m1
2.83513027442992,0.956691849340452,m1
0.534153323716484,0.596514566056197,m1
2.03223688226752,0.580676835803315,m1
2.07503011363558,0.0410640083122998,m1
2.57806093680393,0.800329142151866,m1
3.18237105575576,0.642038091416005,m1
3.87538580231834,0.179705039991066,m1
3.79171964133997,0.522764952543657,m1
3.58592279748619,0.578720039110864,m1
2.84110412511602,0.699704488218762,m1
3.36527099113353,0.77161239615106,m1
1.46548830205947,0.978069162503816,m1
1.19247151185479,0.87199312288384,m1
1.04465685305744,0.125552425995935,m1
1.67698962139338,0.265400208887644,m1
1.70994810247049,0.624839169669664,m1
0.695723043176345,0.126090433582664,m1
0.838045081809163,0.170871988839004,m1
1.54098284773622,0.904522486581234,m1
2.35274186167773,0.846515198064735,m1
1.08518783101067,0.611333512274548,m1
2.99888136879355,0.523289863856277,m1
3.50841327899881,0.759043739105342,m1
0.807256496756338,0.0972895475293044,m1
0.264739242001437,0.968782208359335,m1
2.71884168085177,0.873663063190412,m1
0.148488845366053,0.18027976825973,m1
3.11802977001481,0.600805939563084,m1
3.69851541832741,0.321146887013223,m1
0.761536069803871,0.163084303076612,m1
2.76295773399156,0.223683925390244,m1
2.17529181231,0.585454698259709,m1
2.82784725204669,0.375273293667473,m1
3.20380701160431,0.147264349493431,m1
1.02204456228949,0.622364987266716,m1
1.55578759295214,0.91351410402311,m1
3.60035562409181,0.743001470271498,m1
1.45430706382077,0.116058657214977,m1
2.90665322770737,0.371929995379178,m1
1.29323396257591,0.115706431366038,m1
2.85622168130893,0.121147130967118,m1
2.25568707863335,0.802268458019244,m1
3.13941308234539,0.486289565262618,m1
1.73311785953585,0.475570754345739,m1
1.09319678319898,0.906796035817359,m1
1.13780541674048,0.777871810327983,m1
2.20111530983634,0.797713037063601,m1
2.46560847480595,0.468963288115105,m1
0.195154034418054,0.311379467265448,m1
1.47197686751001,0.595200059199939,m1
2.13042573034205,0.0353454368063249,m1
3.90475085032172,0.813403794584563,m1
0.640883164790459,0.104752686978085,m1
2.95870042440575,0.152805797289591,m1
1.2529595589973,0.0804837508259807,m1
0.0766848390130326,0.8978047297874,m1
2.45657248519734,0.721122586842161,m1
1.48075074888021,0.861624498322373,m1
3.16299248883128,0.55911256680009,m1
0.960077362013049,0.293561835918808,m1
0.911819525090046,0.868194332098123,m1
0.0976989781651646,0.705363270942355,m1
2.18265419373568,0.20627870883327,m1
2.72901451286767,0.714197923753643,m1
3.25701496155933,0.553722301754868,m1
2.39418040219881,0.912747691666475,m1
2.59530858813971,0.689865214778576,m1
0.920448066357523,0.370125185033772,m1
3.61392460764293,0.592325267218752,m1
0.861695413959213,0.905987419591751,m1
2.21094542041235,0.924380352946231,m1
1.43375852379575,0.420374524056679,m1
0.190024255351163,0.841656983154127,m1
2.01525169087388,0.372616269682767,m1
3.98201649191231,0.94555060129799,m1
1.49853970949817,0.676563895017141,m1
0.660722297407687,0.0457127959616482,m1
1.67271055815741,0.338530202726368,m1
0.457419670739211,0.40588948653359,m1
0.565531714889221,0.0227181471139193,m1
0.363769252464175,0.0510315509047359,m1
0.79609525846038,0.640233350194525,m1
